GC,protein,Organism,MutS,Tudor,PWWP,tudor_tblastn,tudor_neighbor,PWWP_tblastn,PWWP_neighbor,Tudor_domain,Tudor_interpro,PWWP_domain,PWWP_interpro
GCA_025399175.1,KAI8593896.1,Geranomyces variabilis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_921012115.1,CAH0517016.1,Peronospora belbahrii,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_006981985.1,TQV97060.1,Cordyceps javanica,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_022578675.1,KAI1184073.1,Nemania serpens,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_003012295.1,RFN46263.1,Fusarium flagelliforme,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027602705.1,KAJ3176741.1,Geranomyces variabilis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027578975.1,KAJ2676013.1,Coemansia spiralis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_019201745.1,KAG7575420.1,Filobasidium floriforme,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_021193595.1,KAH8200575.1,Truncatella angustata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905237095.1,CAE8735710.1,Polarella glacialis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000814945.1,KID98357.1,Metarhizium majus ARSEF 297,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_016758935.1,KAG2229179.1,Thamnidium elegans,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_002234975.2,RLM00955.1,Aspergillus turcosus,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027243965.1,KAJ1611859.1,Cryptosporidium canis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 5812;neighbor protein dist: Inf,Inf,Inf,5812,Inf,FALSE,FALSE,FALSE,FALSE
GCA_010077915.1,KAF1411802.1,Spheniscus mendiculus,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;domain_blast;interpro;dist_tblastn dist: 21;neighbor protein dist: Inf,Inf,Inf,21,Inf,FALSE,FALSE,TRUE,TRUE
GCA_013399655.1,NXL23827.1,Setophaga kirtlandii,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;domain_blast;interpro;dist_tblastn dist: 21;neighbor protein dist: Inf,Inf,Inf,21,Inf,FALSE,FALSE,TRUE,TRUE
GCA_027886465.1,KAJ3987921.1,Lentinula detonsa,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027886345.1,KAJ3773804.1,Lentinula raphanica,TRUE,;dist_tblastn dist: 16818;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,16818,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_002382835.1,PCG98892.1,Penicillium occitanis (nom. inval.),TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027243975.1,KAJ1612849.1,Cryptosporidium canis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 2099;neighbor protein dist: Inf,Inf,Inf,2099,Inf,FALSE,FALSE,FALSE,FALSE
GCA_016584185.1,KAG0661777.1,Kazachstania unispora,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_003012105.1,RFU76982.1,Trichoderma arundinaceum,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027886315.1,KAJ3799049.1,Lentinula aff. detonsa,TRUE,;dist_tblastn dist: 16861;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,16861,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_016098135.1,KAG0227605.1,Actinomortierella wolfii,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027604165.1,KAJ3266034.1,Chytriomyces hyalinus,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_019633555.1,KAG9034241.1,Tulasnella sp. JGI-2019a,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000966595.1,KJX98655.1,Zymoseptoria brevis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 63043;neighbor protein dist: Inf,Inf,Inf,63043,Inf,FALSE,FALSE,FALSE,FALSE
GCA_024243705.1,KAI5136397.1,Nematocida ausubeli,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 12391;neighbor protein dist: Inf,Inf,Inf,12391,Inf,FALSE,FALSE,FALSE,FALSE
GCA_024243705.1,KAI5136035.1,Nematocida ausubeli,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027604085.1,KAJ3236185.1,Chytriomyces hyalinus,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027917355.1,KAJ3851404.1,Lentinula lateritia,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_001645055.2,KAE8269844.1,Tilletia walkeri,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_019633545.1,KAG9005494.1,Tulasnella sp. JGI-2019a,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027886495.1,KAJ3753736.1,Lentinula raphanica,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027886495.1,KAJ3752036.1,Lentinula raphanica,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027578895.1,KAJ2689000.1,Coemansia spiralis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027886735.1,KAJ3839086.1,Lentinula raphanica,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027886695.1,KAJ3830710.1,Lentinula raphanica,TRUE,;dist_tblastn dist: 10632;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,10632,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000265015.1,EJD51320.1,Auricularia subglabra TFB-10046 SS5,TRUE,;dist_tblastn dist: 447514;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,447514,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905321285.1,CAF1928976.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905321285.1,CAF1928978.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_024243815.1,KAI5147402.1,Nematocida ausubeli,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905261645.1,CAF1466313.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905261645.1,CAF1466333.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_024243895.1,KAI5160299.1,Nematocida ausubeli,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 2916;neighbor protein dist: Inf,Inf,Inf,2916,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905273325.1,CAF1649697.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905273325.1,CAF1649701.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027579385.1,KAJ2874621.1,Coemansia aciculifera,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905319835.1,CAF2230101.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905319835.1,CAF2230119.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_015502565.1,KAF9157358.1,Actinomortierella ambigua,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_015502565.1,KAF9160168.1,Actinomortierella ambigua,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905321535.1,CAF2026551.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905321535.1,CAF2026560.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_024243685.1,KAI5134035.1,Nematocida ausubeli,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 15090;neighbor protein dist: Inf,Inf,Inf,15090,Inf,FALSE,FALSE,FALSE,FALSE
GCA_024243925.1,KAI5160954.1,Nematocida ausubeli,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027604745.1,KAJ3400875.1,Chytriomyces hyalinus,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900199415.2,VVD03717.1,Leptidea sinapis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_015849275.1,KAF9968002.1,Actinomortierella ambigua,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_002897355.1,GBG29293.1,Hondaea fermentalgiana,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_002897355.1,GBG23863.1,Hondaea fermentalgiana,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900169345.1,SLM38494.1,Lasallia pustulata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027579565.1,KAJ2831053.1,Coemansia erecta,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_015847195.1,KAF9923433.1,Linnemannia zychae,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027603655.1,KAJ3210844.1,Entophlyctis luteolus,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_015852375.1,KAG0036989.1,Podila clonocystis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_015499975.1,KAF8925476.1,Dissophora ornata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905332145.1,CAF3825540.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905332145.1,CAF3973357.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027579785.1,KAJ2884356.1,Coemansia aciculifera,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027579785.1,KAJ2887207.1,Coemansia aciculifera,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 198389;neighbor protein dist: Inf,Inf,Inf,198389,Inf,FALSE,FALSE,FALSE,FALSE
GCA_016098015.1,KAG0356573.1,Gamsiella multidivaricata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_002148645.1,OUC48374.1,Trichinella nativa,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_002148645.1,OUC45043.1,Trichinella nativa,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_002148645.1,OUC48375.1,Trichinella nativa,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027575665.1,KAJ1900050.1,Kickxella alabastrina,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027575665.1,KAJ1884021.1,Kickxella alabastrina,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027575665.1,KAJ1890724.1,Kickxella alabastrina,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_015852435.1,KAG0090751.1,Podila epicladia,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_016097885.1,KAG0296220.1,Dissophora globulifera,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_016097885.1,KAG0301792.1,Dissophora globulifera,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_016097945.1,KAG0331996.1,Podila humilis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_026229895.1,KAJ0161934.1,Colletotrichum tanaceti,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027577055.1,KAJ1998108.1,Coemansia thaxteri,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905332155.1,CAF4109189.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905332155.1,CAF3826739.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_030272655.1,KAK0097995.1,Microctonus aethiopoides,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_015852335.1,KAG0010503.1,Entomortierella chlamydospora,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_015847225.1,KAF9917476.1,Lobosporangium transversale,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_910592245.1,CAG8667414.1,Gigaspora margarita,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_910592245.1,CAG8825902.1,Gigaspora margarita,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_910592245.1,CAG8726568.1,Gigaspora margarita,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027579195.1,KAJ2714892.1,Coemansia spiralis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027579355.1,KAJ2863854.1,Coemansia erecta,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027579645.1,KAJ2895160.1,Coemansia aciculifera,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027575875.1,KAJ1942892.1,Kickxella alabastrina,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027579325.1,KAJ2826640.1,Coemansia furcata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027579325.1,KAJ2819262.1,Coemansia furcata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_002087875.1,ORD98711.1,Hepatospora eriocheir,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_002087875.1,ORD97330.1,Hepatospora eriocheir,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027579485.1,KAJ2763964.1,Coemansia nantahalensis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027575835.1,KAJ1952263.1,Linderina pennispora,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027579955.1,KAJ2905443.1,Coemansia aciculifera,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027579625.1,KAJ2875647.1,Coemansia asiatica,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905332115.1,CAF3815073.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905332115.1,CAF4669748.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905332115.1,CAF4563185.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905332135.1,CAF3969169.1,Rotaria magnacalcarata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
