qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,GC,name
PON99217.1,AEE85973.1,48.201,778,340,18,1,757,1,736,0,584,GCA_002914845.1,transcriptional regulator [Arabidopsis thaliana]
POO00102.1,AED91842.1,58.726,424,144,10,1,422,1,395,2.35e-153,441,GCA_002914845.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
POO00116.1,AEE35997.2,45.504,1468,683,20,1,1417,1,1402,0,1200,GCA_002914845.1,ARM repeat superfamily protein [Arabidopsis thaliana]
POO01311.1,AED91842.1,69.343,411,104,8,1,406,1,394,0,542,GCA_002914845.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
POO04085.1,AEE86090.1,41.593,1695,796,37,1,1670,1,1526,0,1103,GCA_002914845.1,Enhancer of polycomb-like transcription factor protein [Arabidopsis thaliana]
POO04193.1,ANM59181.1,65.204,980,297,9,167,1142,141,1080,0,1306,GCA_002914845.1,trithorax-like protein 2 [Arabidopsis thaliana]
,,,,,,,,,,,,GCA_000281045.1,
EQC29982.1,ANM64250.1,28.324,346,207,10,1633,1956,196,522,9.3e-28,124,GCA_000281045.1,ubiquitin-specific protease 13 [Arabidopsis thaliana]
,,,,,,,,,,,,GCA_000281045.1,
,,,,,,,,,,,,GCA_000281045.1,
EQC38417.1,ANM59767.1,36.885,122,76,1,186,306,115,236,9.01e-17,82,GCA_000281045.1,RNI-like superfamily protein [Arabidopsis thaliana]
,,,,,,,,,,,,GCA_000281045.1,
,,,,,,,,,,,,GCA_000281045.1,
,,,,,,,,,,,,GCA_001584585.1,
,,,,,,,,,,,,GCA_001584585.1,
KXZ51594.1,ANM59181.1,28.593,654,351,17,60,693,218,775,1.35e-64,239,GCA_001584585.1,trithorax-like protein 2 [Arabidopsis thaliana]
KXZ56264.1,AEE35961.1,40.873,252,133,6,1404,1654,955,1191,8.34e-54,209,GCA_001584585.1,histone-lysine N-methyltransferase [Arabidopsis thaliana]
,,,,,,,,,,,,GCA_002081575.1,
OQR89923.1,AEE35924.1,34.194,155,101,1,187,340,116,270,2.32e-20,94.7,GCA_002081575.1,RNI-like superfamily protein [Arabidopsis thaliana]
OQR93052.1,ANM64250.1,29.706,340,209,11,2203,2527,196,520,3.41e-28,125,GCA_002081575.1,ubiquitin-specific protease 13 [Arabidopsis thaliana]
,,,,,,,,,,,,GCA_002081575.1,
OQS03013.1,AEE75948.1,69.106,369,106,3,7,369,3,369,3.88e-164,500,GCA_002081575.1,S-adenosylmethionine synthetase family protein [Arabidopsis thaliana]
,,,,,,,,,,,,GCA_003990745.1,
OWZ22082.1,AEE83608.1,26.531,294,203,5,30,322,275,556,1.51e-18,91.3,GCA_002215365.1,F-box/RNI-like superfamily protein [Arabidopsis thaliana]
EPS57556.1,AED91842.1,50.773,388,154,10,1,366,1,373,4.66e-112,332,GCA_000441915.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
EPS60314.1,AED91614.1,45.588,68,37,0,295,362,24,91,1.22e-16,81.3,GCA_000441915.1,Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
EPS60494.1,AED91614.1,48.276,58,30,0,24,81,51,108,3.61e-11,62.8,GCA_000441915.1,Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
EPS61438.1,AED91842.1,45.192,312,127,6,1,276,50,353,1e-72,228,GCA_000441915.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
EPS63050.1,AED95553.1,48.039,102,45,3,7,105,1326,1422,1.06e-22,94,GCA_000441915.1,binding protein [Arabidopsis thaliana]
EPS63564.1,AED95553.1,49.464,932,429,13,1,911,511,1421,0,860,GCA_000441915.1,binding protein [Arabidopsis thaliana]
EPS71563.1,AEC10420.1,51.09,321,145,8,6,318,86,402,1.38e-94,287,GCA_000441915.1,Emsy N Terminus (ENT) domain-containing protein [Arabidopsis thaliana]
EPS71963.1,AEE82119.1,45.868,484,184,12,5,423,9,479,1.37e-109,351,GCA_000441915.1,MUTS homolog 6 [Arabidopsis thaliana]
EPS72092.1,AEE86091.1,41.825,263,122,7,52,290,252,507,1.14e-50,182,GCA_000441915.1,Enhancer of polycomb-like transcription factor protein [Arabidopsis thaliana]
EPS72751.1,AEE86090.1,56.944,72,30,1,1,71,315,386,1.59e-22,89.4,GCA_000441915.1,Enhancer of polycomb-like transcription factor protein [Arabidopsis thaliana]
EPS74191.1,ANM59181.1,58.214,840,330,9,1,831,210,1037,0,993,GCA_000441915.1,trithorax-like protein 2 [Arabidopsis thaliana]
,,,,,,,,,,,,GCA_026770595.1,
KAJ1415988.1,ANM58718.1,38.356,146,88,2,195,338,117,262,4e-21,97.1,GCA_026770595.1,F-box/RNI-like superfamily protein [Arabidopsis thaliana]
,,,,,,,,,,,,GCA_026770595.1,
KAJ1425445.1,AED95552.1,42.308,52,30,0,505,556,1364,1415,1.04e-06,52.4,GCA_026770595.1,binding protein [Arabidopsis thaliana]
RWR72727.1,AED91842.1,57.075,424,149,9,1,421,1,394,1.94e-147,427,GCA_003546025.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
RWR72949.1,AEE86091.1,35.616,1752,844,50,1,1693,1,1527,0,808,GCA_003546025.1,Enhancer of polycomb-like transcription factor protein [Arabidopsis thaliana]
RWR73758.1,AEE74631.1,46.682,859,350,20,4,838,1,775,0,676,GCA_003546025.1,PHD finger family protein [Arabidopsis thaliana]
RWR73857.1,AEE86090.1,46.505,658,289,15,1039,1682,915,1523,4.73e-152,507,GCA_003546025.1,Enhancer of polycomb-like transcription factor protein [Arabidopsis thaliana]
RWR76176.1,AEC08569.1,47.842,1089,461,19,14,1031,6,1058,0,965,GCA_003546025.1,homologue of trithorax [Arabidopsis thaliana]
RWR77741.1,AEE74631.1,49.186,860,341,21,1,845,1,779,0,762,GCA_003546025.1,PHD finger family protein [Arabidopsis thaliana]
RWR77833.1,AED91842.1,60.849,424,134,8,1,422,1,394,4.26e-167,477,GCA_003546025.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
RWR82863.1,AED91842.1,62.085,422,129,9,2,422,3,394,2.73e-171,488,GCA_003546025.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
RWR85482.1,AEE35997.2,43.601,1383,664,26,13,1362,14,1313,0,1010,GCA_003546025.1,ARM repeat superfamily protein [Arabidopsis thaliana]
RWR94986.1,AED95551.1,51.686,1631,715,16,1,1591,1,1598,0,1605,GCA_003546025.1,binding protein [Arabidopsis thaliana]
RWR97256.1,AEC10383.1,64.506,324,102,5,9,328,49,363,1.4e-134,387,GCA_003546025.1,histone-lysine N-methyltransferase ASHH3 [Arabidopsis thaliana]
,,,,,,,,,,,,GCA_010093795.1,
,,,,,,,,,,,,GCA_012489335.1,
,,,,,,,,,,,,GCA_012489335.1,
GMH57368.1,ANM64251.1,24.648,284,157,13,62,292,198,477,2.09e-09,61.2,GCA_012489335.1,ubiquitin-specific protease 13 [Arabidopsis thaliana]
GMH73592.1,AED91614.1,37.255,102,55,2,27,127,18,111,3.55e-09,58.5,GCA_012489335.1,Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
GMH78533.1,AEE82120.1,33.398,1027,555,28,307,1311,349,1268,2.85e-149,487,GCA_012489335.1,MUTS homolog 6 [Arabidopsis thaliana]
,,,,,,,,,,,,GCA_012489335.1,
GMH80735.1,AED93153.1,30.263,228,148,5,205,429,103,322,1.17e-15,81.3,GCA_012489335.1,RNI-like superfamily protein [Arabidopsis thaliana]
GMH88039.1,AEE84594.1,23.474,213,142,5,254,455,15,217,1.36e-06,50.1,GCA_012489335.1,Alkaline phytoceramidase (aPHC) [Arabidopsis thaliana]
CAH9072225.1,AEC10383.1,62.674,359,125,4,27,383,11,362,2.06e-151,432,GCA_945859875.1,histone-lysine N-methyltransferase ASHH3 [Arabidopsis thaliana]
CAH9072226.1,AEC10383.1,63.842,354,120,4,27,374,11,362,1.67e-153,437,GCA_945859875.1,histone-lysine N-methyltransferase ASHH3 [Arabidopsis thaliana]
CAH9074140.1,AEE86090.1,36.164,1460,777,35,319,1717,161,1526,0,757,GCA_945859875.1,Enhancer of polycomb-like transcription factor protein [Arabidopsis thaliana]
CAH9085165.1,AEE82119.1,56.801,1338,468,18,3,1263,4,1308,0,1440,GCA_945859875.1,MUTS homolog 6 [Arabidopsis thaliana]
CAH9086094.1,AED95551.1,52.619,1623,697,18,6,1589,7,1596,0,1593,GCA_945859875.1,binding protein [Arabidopsis thaliana]
CAH9086166.1,AEE85973.1,57.752,258,108,1,2,259,3,259,6.82e-94,323,GCA_945859875.1,transcriptional regulator [Arabidopsis thaliana]
CAH9086168.1,AEE85973.1,57.752,258,108,1,2,259,3,259,6.83e-94,323,GCA_945859875.1,transcriptional regulator [Arabidopsis thaliana]
CAH9092128.1,AED91842.1,57.005,414,141,12,1,397,1,394,2.21e-143,414,GCA_945859875.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
CAH9104703.1,AEE85973.1,45.6,250,135,1,41,290,4,252,1.46e-70,246,GCA_945859875.1,transcriptional regulator [Arabidopsis thaliana]
CAH9104705.1,AEE85972.1,45.6,250,135,1,41,290,4,252,3.4e-70,246,GCA_945859875.1,transcriptional regulator [Arabidopsis thaliana]
CAH9106791.1,ANM59348.1,33.197,244,160,3,26,267,21,263,9.89e-37,150,GCA_945859875.1,Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
CAH9108834.1,ANM59181.1,59.654,1041,373,14,104,1136,80,1081,0,1217,GCA_945859875.1,trithorax-like protein 2 [Arabidopsis thaliana]
CAH9118237.1,AED91842.1,51.044,431,160,9,1,417,1,394,5.74e-132,386,GCA_945859875.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
CAH9118239.1,AEC10420.1,53.125,384,147,10,1,367,57,424,5.69e-120,354,GCA_945859875.1,Emsy N Terminus (ENT) domain-containing protein [Arabidopsis thaliana]
CAH9118285.1,AEE74631.1,49.203,878,326,18,1,860,1,776,0,768,GCA_945859875.1,PHD finger family protein [Arabidopsis thaliana]
CAH9118287.1,AEE74631.1,48.233,877,334,18,47,905,2,776,0,744,GCA_945859875.1,PHD finger family protein [Arabidopsis thaliana]
GMH32728.1,AEE85972.1,38.596,57,34,1,125,180,590,646,1.63e-06,51.6,GCA_030272585.1,transcriptional regulator [Arabidopsis thaliana]
,,,,,,,,,,,,GCA_030272585.1,
GMH33654.1,AEE82119.1,37.87,1249,636,25,36,1212,91,1271,0,786,GCA_030272585.1,MUTS homolog 6 [Arabidopsis thaliana]
GMH35087.1,AEE29387.1,47.917,48,25,0,452,499,571,618,6.25e-09,61.2,GCA_030272585.1,Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
GMH37317.1,AEE85972.1,37.333,75,36,2,723,793,592,659,7.69e-10,63.5,GCA_030272585.1,transcriptional regulator [Arabidopsis thaliana]
GMH41100.1,AEE80251.1,55.063,158,68,3,1725,1879,825,982,4.78e-45,179,GCA_030272585.1,SET domain protein 14 [Arabidopsis thaliana]
GMH41171.1,ANM60639.1,34.677,124,71,4,15,138,222,335,7.23e-16,84,GCA_030272585.1,DNA-binding bromodomain-containing protein [Arabidopsis thaliana]
GMH42794.1,AEE84396.1,27.619,210,126,6,745,933,734,938,1.31e-10,65.9,GCA_030272585.1,breast cancer susceptibility1 [Arabidopsis thaliana]
KAG7338068.1,AEE85972.1,38.095,84,48,3,221,303,577,657,1.3e-06,50.4,GCA_019154785.2,transcriptional regulator [Arabidopsis thaliana]
KAG7357113.1,AEE85973.1,50,54,24,2,500,552,605,656,2.42e-06,51.2,GCA_019154785.2,transcriptional regulator [Arabidopsis thaliana]
KAG7360140.1,AED90459.1,45.545,101,53,2,273,372,130,229,1.33e-22,101,GCA_019154785.2,myb domain protein 3r-5 [Arabidopsis thaliana]
KAG7360534.1,AED90459.1,45.545,101,53,2,274,373,130,229,1.31e-22,101,GCA_019154785.2,myb domain protein 3r-5 [Arabidopsis thaliana]
KAG7360790.1,AEE85973.1,40.845,71,40,2,478,547,576,645,4.18e-06,50.4,GCA_019154785.2,transcriptional regulator [Arabidopsis thaliana]
KAG7373080.1,AEE27792.1,24.828,290,174,12,1547,1824,146,403,3.45e-10,65.9,GCA_019154785.2,Helicase protein with RING/U-box domain-containing protein [Arabidopsis thaliana]
CAH9062410.1,ANM59181.1,59.981,1042,368,13,104,1136,80,1081,0,1224,GCA_945859915.1,trithorax-like protein 2 [Arabidopsis thaliana]
CAH9075741.1,AEE29387.1,33.613,238,154,2,25,261,23,257,2.96e-33,140,GCA_945859915.1,Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
CAH9075742.1,AEE29387.1,33.613,238,154,2,25,261,23,257,4.29e-33,139,GCA_945859915.1,Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
CAH9075743.1,AEE29387.1,33.613,238,154,2,25,261,23,257,4.18e-33,139,GCA_945859915.1,Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
CAH9085505.1,AED91842.1,57.246,414,140,12,1,397,1,394,1.28e-144,417,GCA_945859915.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
CAH9088471.1,AEE82119.1,55.917,1352,483,16,3,1276,4,1320,0,1439,GCA_945859915.1,MUTS homolog 6 [Arabidopsis thaliana]
CAH9103438.1,AEC10383.1,63.231,359,123,4,27,383,11,362,4.75e-153,436,GCA_945859915.1,histone-lysine N-methyltransferase ASHH3 [Arabidopsis thaliana]
CAH9106659.1,AEC10383.1,63.231,359,123,4,27,383,11,362,4.5e-153,436,GCA_945859915.1,histone-lysine N-methyltransferase ASHH3 [Arabidopsis thaliana]
CAH9108156.1,AEE74631.1,49.145,877,329,17,1,861,1,776,0,768,GCA_945859915.1,PHD finger family protein [Arabidopsis thaliana]
CAH9108158.1,AEE74631.1,49.296,781,281,15,3,768,96,776,0,688,GCA_945859915.1,PHD finger family protein [Arabidopsis thaliana]
CAH9112133.1,AED95553.1,51.931,1631,697,19,6,1588,7,1598,0,1593,GCA_945859915.1,binding protein [Arabidopsis thaliana]
CAH9112179.1,AEE85972.1,59.055,254,103,1,6,259,7,259,3.11e-95,327,GCA_945859915.1,transcriptional regulator [Arabidopsis thaliana]
CAH9112181.1,AEE85972.1,59.055,254,103,1,6,259,7,259,3.57e-95,327,GCA_945859915.1,transcriptional regulator [Arabidopsis thaliana]
CAH9112907.1,AEE85972.1,45.641,195,105,1,1,195,59,252,3.88e-56,204,GCA_945859915.1,transcriptional regulator [Arabidopsis thaliana]
CAH9122825.1,AED91842.1,57.246,414,140,12,1,397,1,394,4.65e-145,418,GCA_945859915.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
CAH9127962.1,AEE74631.1,49.145,877,329,17,1,861,1,776,0,768,GCA_945859915.1,PHD finger family protein [Arabidopsis thaliana]
CAH9127963.1,AEE74631.1,49.296,781,281,15,3,768,96,776,0,688,GCA_945859915.1,PHD finger family protein [Arabidopsis thaliana]
CAH9127984.1,AED91842.1,52.745,419,159,10,1,405,1,394,3.85e-133,388,GCA_945859915.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
CAH9127985.1,AEC10420.1,54.155,373,148,10,1,355,57,424,1.34e-121,358,GCA_945859915.1,Emsy N Terminus (ENT) domain-containing protein [Arabidopsis thaliana]
CAH9127986.1,AEC10420.1,50.754,398,148,11,1,380,57,424,9.09e-116,344,GCA_945859915.1,Emsy N Terminus (ENT) domain-containing protein [Arabidopsis thaliana]
CAH9132420.1,AEE82119.1,55.09,1169,430,12,3,1098,4,1150,0,1224,GCA_945859915.1,MUTS homolog 6 [Arabidopsis thaliana]
CAH9133755.1,AEE85973.1,59.449,254,102,1,6,259,7,259,1.94e-95,328,GCA_945859915.1,transcriptional regulator [Arabidopsis thaliana]
CAH9133756.1,AEE85972.1,59.449,254,102,1,6,259,7,259,1.93e-95,328,GCA_945859915.1,transcriptional regulator [Arabidopsis thaliana]
CAH9133782.1,AED95553.1,52.215,1603,720,16,6,1573,7,1598,0,1589,GCA_945859915.1,binding protein [Arabidopsis thaliana]
CAH9136558.1,ANM59181.1,59.981,1042,368,13,104,1136,80,1081,0,1224,GCA_945859915.1,trithorax-like protein 2 [Arabidopsis thaliana]
CAH9139798.1,AEE29387.1,32.812,256,160,3,14,260,4,256,2.47e-33,140,GCA_945859915.1,Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
CAH9142513.1,AEC10383.1,63.231,359,123,4,27,383,11,362,4.5e-153,436,GCA_945859915.1,histone-lysine N-methyltransferase ASHH3 [Arabidopsis thaliana]
CAH9142745.1,AEE85973.1,45.6,250,135,1,41,290,4,252,2.42e-70,246,GCA_945859915.1,transcriptional regulator [Arabidopsis thaliana]
KAJ8902399.1,AED91614.1,50.877,57,28,0,6,62,32,88,1.02e-13,74.7,GCA_029953675.1,Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
KAJ8905186.1,AED91614.1,45.833,72,36,1,7,75,33,104,1.17e-13,73.9,GCA_029953675.1,Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
CAI5491621.1,AED95552.1,38.235,68,40,1,23,90,1370,1435,7.54e-08,55.5,GCA_947471745.1,binding protein [Arabidopsis thaliana]
CAI5492644.1,AEC10383.1,56.429,140,60,1,265,404,123,261,1.2e-50,184,GCA_947471745.1,histone-lysine N-methyltransferase ASHH3 [Arabidopsis thaliana]
CAI5493665.1,AEE82119.1,35.281,924,372,16,652,1573,328,1027,5.69e-149,499,GCA_947471745.1,MUTS homolog 6 [Arabidopsis thaliana]
CAI5499640.1,AEE85972.1,38.22,191,117,1,15,205,40,229,3.39e-41,167,GCA_947471745.1,transcriptional regulator [Arabidopsis thaliana]
CAI5500966.1,AEE35997.2,24.713,785,387,16,39,797,60,666,2.15e-66,249,GCA_947471745.1,ARM repeat superfamily protein [Arabidopsis thaliana]
CAI5501854.1,AEC10383.1,55.634,142,62,1,878,1019,121,261,2.78e-50,184,GCA_947471745.1,histone-lysine N-methyltransferase ASHH3 [Arabidopsis thaliana]
CAI5510361.1,AEE82119.1,38.953,516,174,8,1969,2481,921,1298,1.46e-83,304,GCA_947471745.1,MUTS homolog 6 [Arabidopsis thaliana]
CAI5512629.1,AEC08569.1,47.577,227,70,2,2670,2896,882,1059,1.55e-57,220,GCA_947471745.1,homologue of trithorax [Arabidopsis thaliana]
CAI5512803.1,ANM59181.1,53.425,146,35,1,2919,3064,925,1037,3.26e-40,164,GCA_947471745.1,trithorax-like protein 2 [Arabidopsis thaliana]
CAI5514536.1,AEC10383.1,55.245,143,63,1,999,1141,120,261,5.7e-51,186,GCA_947471745.1,histone-lysine N-methyltransferase ASHH3 [Arabidopsis thaliana]
CAI5517414.1,AEC10383.1,56.429,140,60,1,722,861,123,261,8.05e-51,185,GCA_947471745.1,histone-lysine N-methyltransferase ASHH3 [Arabidopsis thaliana]
CAI5517491.1,AED97089.1,39.837,123,71,3,2100,2221,375,495,2.76e-13,75.5,GCA_947471745.1,smr (Small MutS Related) domain-containing protein [Arabidopsis thaliana]
CAI5527607.1,AED95553.1,38.235,68,40,1,23,90,1370,1435,8.57e-08,55.5,GCA_947471745.1,binding protein [Arabidopsis thaliana]
CAI5529844.1,ANM59181.1,59.89,182,69,1,2564,2745,903,1080,1.16e-63,239,GCA_947471745.1,trithorax-like protein 2 [Arabidopsis thaliana]
CAI5530187.1,ANM59181.1,52.657,207,69,2,2706,2912,903,1080,7.89e-59,224,GCA_947471745.1,trithorax-like protein 2 [Arabidopsis thaliana]
CAI5533837.1,AEC10383.1,52.597,154,72,1,877,1030,109,261,2.7e-51,186,GCA_947471745.1,histone-lysine N-methyltransferase ASHH3 [Arabidopsis thaliana]
,,,,,,,,,,,,GCA_947471745.1,
KAG9402506.1,AEC08569.1,36.943,157,91,4,92,243,610,763,4.05e-23,103,GCA_019828595.1,homologue of trithorax [Arabidopsis thaliana]
KAG9407022.1,ANM68957.1,37.991,229,113,5,1871,2077,1167,1388,2.89e-41,168,GCA_019828595.1,SET domain protein 25 [Arabidopsis thaliana]
KAG9407087.1,ANM64251.1,28.571,350,203,8,1622,1949,197,521,9.29e-31,134,GCA_019828595.1,ubiquitin-specific protease 13 [Arabidopsis thaliana]
,,,,,,,,,,,,GCA_019828595.1,
KAG9413945.1,AEE35924.1,34.395,157,102,1,192,347,115,271,1e-20,95.9,GCA_019828595.1,RNI-like superfamily protein [Arabidopsis thaliana]
KAG9415248.1,AEE82120.1,36.232,69,35,3,49,108,108,176,3.02e-06,48.5,GCA_019828595.1,MUTS homolog 6 [Arabidopsis thaliana]
CAI0374259.1,AED95553.1,56.293,1597,648,16,37,1610,1,1570,0,1687,GCA_946122785.1,binding protein [Arabidopsis thaliana]
CAI0374260.1,AED95553.1,56.293,1597,648,16,1,1574,1,1570,0,1688,GCA_946122785.1,binding protein [Arabidopsis thaliana]
CAI0393841.1,AEE74631.1,52.52,893,291,20,1,877,1,776,0,838,GCA_946122785.1,PHD finger family protein [Arabidopsis thaliana]
CAI0393852.1,AEE74631.1,52.461,894,291,20,1,878,1,776,0,833,GCA_946122785.1,PHD finger family protein [Arabidopsis thaliana]
CAI0397251.1,ANM59181.1,61.668,1067,388,11,31,1085,24,1081,0,1289,GCA_946122785.1,trithorax-like protein 2 [Arabidopsis thaliana]
CAI0397253.1,ANM59181.1,60.274,1095,383,14,31,1110,24,1081,0,1274,GCA_946122785.1,trithorax-like protein 2 [Arabidopsis thaliana]
CAI0397255.1,ANM59181.1,57.738,1105,370,16,31,1085,24,1081,0,1201,GCA_946122785.1,trithorax-like protein 2 [Arabidopsis thaliana]
CAI0402851.1,AED91065.1,55.821,335,122,6,1,334,1,310,2.68e-119,347,GCA_946122785.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
CAI0402852.1,AED91065.1,54.678,342,123,6,1,342,1,310,1.6e-117,342,GCA_946122785.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
CAI0403707.1,AED91065.1,52.632,342,130,5,1,342,1,310,2.17e-115,337,GCA_946122785.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
CAI0404578.1,AEE74631.1,52.239,871,290,21,45,896,13,776,0,825,GCA_946122785.1,PHD finger family protein [Arabidopsis thaliana]
CAI0404579.1,AEE74631.1,48.173,903,306,25,45,924,13,776,0,745,GCA_946122785.1,PHD finger family protein [Arabidopsis thaliana]
CAI0404674.1,AEE74631.1,52.354,871,289,21,45,896,13,776,0,827,GCA_946122785.1,PHD finger family protein [Arabidopsis thaliana]
CAI0404675.1,AEE74631.1,48.283,903,305,25,45,924,13,776,0,746,GCA_946122785.1,PHD finger family protein [Arabidopsis thaliana]
CAI0406695.1,AED91064.1,54.519,343,123,7,1,343,8,317,2.53e-115,337,GCA_946122785.1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein [Arabidopsis thaliana]
CAI0412570.1,AED92709.1,80.037,541,94,4,1,538,1,530,0,909,GCA_946122785.1,calcium-dependent protein kinase 19 [Arabidopsis thaliana]
CAI0414837.1,AEE86091.1,40.153,1696,816,50,1,1661,1,1532,0,950,GCA_946122785.1,Enhancer of polycomb-like transcription factor protein [Arabidopsis thaliana]
CAI0414839.1,AEE86091.1,40.113,1411,688,38,1,1385,1,1280,0,824,GCA_946122785.1,Enhancer of polycomb-like transcription factor protein [Arabidopsis thaliana]
CAI0415316.1,AEE85972.1,40.334,957,467,29,1,937,1,873,4.2e-154,476,GCA_946122785.1,transcriptional regulator [Arabidopsis thaliana]
CAI0416497.1,AEE85972.1,43.286,767,374,20,1,754,1,719,1.51e-157,485,GCA_946122785.1,transcriptional regulator [Arabidopsis thaliana]
CAI0416904.1,AEE86091.1,39.756,1718,823,51,1,1692,1,1532,0,943,GCA_946122785.1,Enhancer of polycomb-like transcription factor protein [Arabidopsis thaliana]
CAI0420761.1,AEE85972.1,50.262,191,90,1,3,188,62,252,1.91e-59,207,GCA_946122785.1,transcriptional regulator [Arabidopsis thaliana]
CAI0420762.1,AEE85972.1,47.917,192,90,2,3,185,62,252,3.6e-54,192,GCA_946122785.1,transcriptional regulator [Arabidopsis thaliana]
CAI0420763.1,AEE85972.1,50.262,191,90,1,3,188,62,252,9.43e-60,207,GCA_946122785.1,transcriptional regulator [Arabidopsis thaliana]
CAI0420776.1,AEE85972.1,46.352,233,120,1,2,229,32,264,2.09e-66,227,GCA_946122785.1,transcriptional regulator [Arabidopsis thaliana]
CAI0425109.1,AEE82119.1,62.043,1341,443,13,1,1296,1,1320,0,1596,GCA_946122785.1,MUTS homolog 6 [Arabidopsis thaliana]
