uniprot	embl	organism	tax_id	prot_len	gene	product	pwwp_start	pwwp_end	pwwp_len	has_genomic_exons	n_total_exons	n_exons_in_pwwp	break_from_pwwp_start
A0AAD6RH73	KAJ7008659.1	Populus alba x Populus x berolinensis	444605	1118			295	427	133	True	23	3	10
A0AAD6RMZ2	KAJ7011970.1	Populus alba x Populus x berolinensis	444605	776			25	122	98	True	3	2	46
A0AAD6SE83	KAJ7026356.1	Mycena alexandri	1745969	348			7	82	76	True	7	1	
A0AAD6TVA4	KAJ7078621.1	Mycena belliarum	1033014	218			93	203	111	True	7	6	5
A0AAD6U2V4	KAJ7085161.1	Mycena belliarum	1033014	380			21	113	93	True	8	4	16
A0AAD6UMC3	KAJ7190674.1	Mycena pura	153505	400			22	116	95	True	8	4	16
A0AAD6VZB7	KAJ6993435.1	Populus alba x Populus x berolinensis	444605	648			263	346	84	False	1	0	
A0AAD6W1F5	KAJ6995628.1	Populus alba x Populus x berolinensis	444605	1462			10	84	75	True	11	2	25
A0AAD6W6C3	KAJ7000950.1	Populus alba x Populus x berolinensis	444605	1007			115	198	84	False	1	0	
A0AAD7BPH8	KAJ7627014.1	Roridomyces roridus	1738132	394			28	122	95	True	8	4	16
A0AAD7C6T0	KAJ7640645.1	Mycena rosella	1033263	387			34	123	90	True	8	3	43
A0AAD7CCK9	KAJ7645008.1	Mycena rosella	1033263	381			21	113	93	True	8	4	16
A0AAD7CL69	KAJ7651766.1	Mycena rosella	1033263	138			22	57	36	True	4	2	16
A0AAD7G1Y7	KAJ7659476.1	Mycena rosella	1033263	397			22	114	93	True	8	4	16
A0AAD7GZR8	KAJ7708691.1	Mycena rosella	1033263	1364			1239	1351	113	False	1	0	
A0AAD7IMQ8	KAJ7746737.1	Mycena maculata	230809	1095			996	1095	100	True	18	4	24
A0AAD7ITD9	KAJ7748220.1	Mycena maculata	230809	380			21	111	91	False	1	0	
A0AAD7JWL8	KAJ7773372.1	Mycena metata	1033252	476			345	457	113	True	10	6	4
A0AAD7KNF2	KAJ7942681.1	Quillaja saponaria	32244	1469			21	109	89	True	11	3	16
A0AAD7KVT9	KAJ7945865.1	Quillaja saponaria	32244	1128			200	281	82	False	1	0	
A0AAD7LBU3	KAJ7954541.1	Quillaja saponaria	32244	143			21	109	89	False	1	0	
A0AAD7LDR4	KAJ7956240.1	Quillaja saponaria	32244	1166			219	302	84	False	1	0	
A0AAD7LJY8	KAJ7959332.1	Quillaja saponaria	32244	1086			266	371	106	False	1	0	
A0AAD7LW74	KAJ7965359.1	Quillaja saponaria	32244	1089			266	371	106	True	23	3	54
A0AAD7LX26	KAJ7965809.1	Quillaja saponaria	32244	330			6	104	99	False	1	0	
A0AAD7PD85	KAJ7951298.1	Quillaja saponaria	32244	1021			234	336	103	False	1	0	
A0AAD7PHA1	KAJ7955077.1	Quillaja saponaria	32244	463			103	186	84	True	2	1	
A0AAD7PZX2	KAJ7972319.1	Quillaja saponaria	32244	297			126	204	79	False	1	0	
A0AAD7Q0Y2	KAJ7972828.1	Quillaja saponaria	32244	1402			25	114	90	False	1	0	
A0AAD7Q216	KAJ7973348.1	Quillaja saponaria	32244	1152			132	215	84	False	1	0	
A0AAD7Q4D8	KAJ7974584.1	Quillaja saponaria	32244	987			229	312	84	False	1	0	
A0AAD7Q9R4	KAJ7977011.1	Quillaja saponaria	32244	1025			406	488	83	False	1	0	
A0AAD7Q9R5	KAJ7977443.1	Quillaja saponaria	32244	574			25	114	90	False	1	0	
A0AAD7QAS8	KAJ7977953.1	Quillaja saponaria	32244	1159			196	279	84	False	1	0	
A0AAD7QCN4	KAJ7979107.1	Quillaja saponaria	32244	1081			318	413	96	False	1	0	
A0AAD7QKN1	KAJ8097003.1	Lipomyces tetrasporus	54092	515			155	272	118	True	4	3	16
A0AAD7R965	KAJ8372158.1	Aldrovandia affinis	143900	699			67	200	134	True	17	4	0
A0AAD7R9R9	KAJ8372135.1	Aldrovandia affinis	143900	171			10	96	87	False	1	0	
A0AAD7REE2	KAJ8378565.1	Aldrovandia affinis	143900	673			5	88	84	False	1	0	
A0AAD7RK69	KAJ8385402.1	Aldrovandia affinis	143900	1998			315	1410	1096	False	1	0	
A0AAD7RKN9	KAJ8385657.1	Aldrovandia affinis	143900	266			86	203	118	True	5	3	22
A0AAD7RL49	KAJ8386163.1	Aldrovandia affinis	143900	368			6	90	85	True	13	3	23
A0AAD7RN55	KAJ8387167.1	Aldrovandia affinis	143900	619			290	374	85	True	15	3	2
A0AAD7RNP8	KAJ8387440.1	Aldrovandia affinis	143900	1693			291	436	146	True	35	5	19
A0AAD7RX54	KAJ8392033.1	Aldrovandia affinis	143900	1190			1059	1178	120	False	1	0	
A0AAD7RXS2	KAJ8392254.1	Aldrovandia affinis	143900	1225			1094	1213	120	False	1	0	
A0AAD7RZ98	KAJ8393084.1	Aldrovandia affinis	143900	214			4	96	93	True	6	3	24
A0AAD7S5F9	KAJ8395121.1	Aldrovandia affinis	143900	1254			1123	1240	118	False	1	0	
A0AAD7S8X9	KAJ8396936.1	Aldrovandia affinis	143900	1494			397	1103	707	True	23	16	35
A0AAD7SM17	KAJ8403941.1	Aldrovandia affinis	143900	1144			291	381	91	False	1	0	
A0AAD7SUC0	KAJ8408969.1	Aldrovandia affinis	143900	2395			210	1841	1632	False	1	0	
A0AAD7T0Q3	KAJ8412277.1	Aldrovandia affinis	143900	972			834	878	45	True	10	2	43
A0AAD7TDK3	KAJ8419019.1	Aldrovandia affinis	143900	648			5	88	84	True	17	3	19
A0AAD7TXG3	KAJ8483195.1	Trametes cubensis	1111947	1386			1206	1313	108	True	17	4	15
A0AAD7UC53	KAJ8602045.1	Chrysophaeum taylorii	2483200	644			114	207	94	False	1	0	
A0AAD7VAC3	KAJ8661528.1	Lichtheimia ornata	688661	482			9	98	90	False	1	0	
A0AAD7W2W7	KAJ8378184.1	Aldrovandia affinis	143900	622			293	377	85	False	1	0	
A0AAD7W9C0	KAJ8388273.1	Aldrovandia affinis	143900	1352			235	971	737	True	22	15	31
A0AAD7WCP2	KAJ8391858.1	Aldrovandia affinis	143900	504			6	90	85	True	15	4	6
A0AAD7WFV5	KAJ8394454.1	Aldrovandia affinis	143900	2062			262	1541	1280	True	26	18	35
A0AAD7WGG2	KAJ8395908.1	Aldrovandia affinis	143900	1478			305	1081	777	True	22	15	33
A0AAD7WXX5	KAJ8412274.1	Aldrovandia affinis	143900	761			153	269	117	True	20	3	47
A0AAD7WY85	KAJ8412634.1	Aldrovandia affinis	143900	1366			90	193	104	False	1	0	
A0AAD7WZ96	KAJ8415211.1	Aldrovandia affinis	143900	970			57	166	110	False	1	0	
A0AAD7XFN0	KAJ8488645.1	Trametes cubensis	1111947	479			18	111	94	True	6	3	16
A0AAD7XKP6	KAJ8607116.1	Chrysophaeum taylorii	2483200	587			478	570	93	False	1	0	
A0AAD7XKY9	KAJ8603608.1	Chrysophaeum taylorii	2483200	507			400	485	86	False	1	0	
A0AAD7XM78	KAJ8603851.1	Chrysophaeum taylorii	2483200	384			198	290	93	False	1	0	
A0AAD7Y6U3	KAJ8704601.1	Mythimna separata	271217	775			8	84	77	False	1	0	
A0AAD7YG30	KAJ8714630.1	Mythimna separata	271217	2141			12	82	71	True	5	2	45
A0AAD7YH59	KAJ8715497.1	Mythimna separata	271217	2332			259	1976	1718	True	13	8	31
A0AAD7YMR8	KAJ8722557.1	Mythimna separata	271217	422			144	258	115	True	6	2	44
A0AAD7YU88	KAJ8729071.1	Mythimna separata	271217	522			5	90	86	False	1	0	
A0AAD7ZH44	KAJ9580569.1	Diploptera punctata	6984	461			130	213	84	True	19	8	3
A0AAD7ZKK7	KAJ9582060.1	Diploptera punctata	6984	932			78	174	97	False	1	0	
A0AAD7ZS87	KAJ9585197.1	Diploptera punctata	6984	828			219	331	113	False	1	0	
A0AAD8A099	KAJ9590225.1	Diploptera punctata	6984	1492			103	193	91	True	20	3	2
A0AAD8ACX8	KAJ9596735.1	Diploptera punctata	6984	625			284	368	85	False	1	0	
A0AAD8ASJ6	KAK0041654.1	Biomphalaria pfeifferi	112525	291			5	88	84	True	9	4	6
A0AAD8BGZ8	KAK0054082.1	Biomphalaria pfeifferi	112525	1522			306	997	692	False	1	0	
A0AAD8BI86	KAK0054000.1	Biomphalaria pfeifferi	112525	801			693	783	91	True	2	1	
A0AAD8BK82	KAK0055702.1	Biomphalaria pfeifferi	112525	1116			5	87	83	True	17	3	19
A0AAD8BLJ6	KAK0056864.1	Biomphalaria pfeifferi	112525	1041			420	531	112	False	1	0	
A0AAD8BMH6	KAK0057374.1	Biomphalaria pfeifferi	112525	594			93	228	136	False	1	0	
A0AAD8C4M0	KAK0066387.1	Biomphalaria pfeifferi	112525	1388			90	188	99	True	35	2	50
A0AAD8CN79	KAK1154179.1	Acipenser oxyrinchus oxyrinchus	40147	1481	NSD3		299	1094	796	False	1	0	
A0AAD8CSZ5	KAK1156185.1	Acipenser oxyrinchus oxyrinchus	40147	1254	ZMYND8		310	400	91	True	23	3	2
A0AAD8D5T1	KAK1163016.1	Acipenser oxyrinchus oxyrinchus	40147	483	Glyr1		6	90	85	True	14	4	6
A0AAD8DC94	KAK1166631.1	Acipenser oxyrinchus oxyrinchus	40147	588	PWWP2B		473	588	116	True	2	1	
A0AAD8DNC0	KAJ8710107.1	Mythimna separata	271217	486			396	485	90	True	8	2	43
A0AAD8DYZ4	KAJ8733870.1	Mythimna separata	271217	1853			644	735	92	False	1	0	
A0AAD8E1X1	KAJ9573462.1	Diploptera punctata	6984	102			8	87	80	False	1	0	
A0AAD8E7J3	KAJ9579552.1	Diploptera punctata	6984	537			441	532	92	True	4	3	22
A0AAD8ECL5	KAJ9585373.1	Diploptera punctata	6984	805			665	776	112	False	1	0	
A0AAD8FC24	KAK0057951.1	Biomphalaria pfeifferi	112525	725			277	361	85	True	15	4	2
A0AAD8FGH5	KAK0062556.1	Biomphalaria pfeifferi	112525	1346			1213	1324	112	True	15	3	19
A0AAD8FQC9	KAK1153315.1	Acipenser oxyrinchus oxyrinchus	40147	463			65	182	118	False	1	0	
A0AAD8FQR9	KAK1152118.1	Acipenser oxyrinchus oxyrinchus	40147	1228	BRPF3		1097	1214	118	False	1	0	
A0AAD8FT40	KAK1152851.1	Acipenser oxyrinchus oxyrinchus	40147	1228	BRPF3		1097	1214	118	True	12	3	19
A0AAD8FVX7	KAK1159315.1	Acipenser oxyrinchus oxyrinchus	40147	684	PWWP2A		563	684	122	True	2	1	
A0AAD8FZQ4	KAK1157772.1	Acipenser oxyrinchus oxyrinchus	40147	1254	ZMYND8		310	400	91	False	1	0	
A0AAD8G469	KAK1164386.1	Acipenser oxyrinchus oxyrinchus	40147	597	PWWP2B		472	587	116	False	1	0	
A0AAD8G781	KAK1167059.1	Acipenser oxyrinchus oxyrinchus	40147	1179	BRD1		1048	1167	120	False	1	0	
A0AAD8G8E4	KAK1168964.1	Acipenser oxyrinchus oxyrinchus	40147	1181	BRD1		1050	1169	120	True	12	3	19
A0AAD8GB19	KAK1171106.1	Acipenser oxyrinchus oxyrinchus	40147	1371	MSH6		93	196	104	True	10	2	62
A0AAD8GD52	KAK1172011.1	Acipenser oxyrinchus oxyrinchus	40147	513	Zmynd11		186	270	85	True	12	3	2
A0AAD8GDA3	KAK1172292.1	Acipenser oxyrinchus oxyrinchus	40147	275			76	184	109	False	1	0	
A0AAD8GGX6	KAK1174009.1	Acipenser oxyrinchus oxyrinchus	40147	617	Zmynd11		290	374	85	True	14	3	2
A0AAD8GJ83	KAK1175456.1	Acipenser oxyrinchus oxyrinchus	40147	1385	Nsd2		226	992	767	True	22	15	33
A0AAD8GJX5	KAK1175684.1	Acipenser oxyrinchus oxyrinchus	40147	558	PSIP1		5	92	88	False	1	0	
A0AAD8GPY9	KAK1351986.1	Heracleum sosnowskyi	360622	1105			71	155	85	False	1	0	
A0AAD8GZU2	KAK1358357.1	Heracleum sosnowskyi	360622	391			16	93	78	False	1	0	
A0AAD8H2K7	KAK1358361.1	Heracleum sosnowskyi	360622	391			16	92	77	False	1	0	
A0AAD8H5Z2	KAK1361119.1	Heracleum sosnowskyi	360622	776			18	109	92	True	3	2	46
A0AAD8H7B1	KAK1360974.1	Heracleum sosnowskyi	360622	1162			128	211	84	False	1	0	
A0AAD8H7U4	KAK1361165.1	Heracleum sosnowskyi	360622	1085			272	374	103	True	23	3	52
A0AAD8HLL6	KAK1368442.1	Heracleum sosnowskyi	360622	984			339	422	84	False	1	0	
A0AAD8HPY5	KAK1370691.1	Heracleum sosnowskyi	360622	1042			74	157	84	True	2	1	
A0AAD8HVI7	KAK1374001.1	Heracleum sosnowskyi	360622	842			68	164	97	False	1	0	
A0AAD8I016	KAK1376627.1	Heracleum sosnowskyi	360622	936			148	249	102	True	23	3	51
A0AAD8IQX1	KAK1389558.1	Heracleum sosnowskyi	360622	294			124	205	82	True	8	5	16
A0AAD8J7N9	KAK1399365.1	Heracleum sosnowskyi	360622	756			18	109	92	True	3	2	46
A0AAD8J959	KAK1399441.1	Heracleum sosnowskyi	360622	1093			286	388	103	True	23	3	52
A0AAD8JAQ4	KAK1400448.1	Heracleum sosnowskyi	360622	989			221	316	96	False	1	0	
A0AAD8JDD7	KAK1400556.1	Heracleum sosnowskyi	360622	987			221	316	96	False	1	0	
A0AAD8JFK8	KAK1402539.1	Heracleum sosnowskyi	360622	965			212	307	96	True	24	4	10
A0AAD8JGA1	KAK1402538.1	Heracleum sosnowskyi	360622	396			183	278	96	True	9	4	10
A0AAD8JGC1	KAK1402568.1	Heracleum sosnowskyi	360622	252			177	252	76	False	1	0	
A0AAD8JGU1	KAK1403431.1	Heracleum sosnowskyi	360622	802			229	311	83	False	1	0	
A0AAD8JI01	KAK1402565.1	Heracleum sosnowskyi	360622	207			132	207	76	False	1	0	
A0AAD8JQV0	KAK1409074.1	Tagetes erecta	13708	646			13	110	98	False	1	0	
A0AAD8JSJ6	KAK1409807.1	Tagetes erecta	13708	504			91	173	83	False	1	0	
A0AAD8K720	KAK1415676.1	Tagetes erecta	13708	1084			689	771	83	False	1	0	
A0AAD8KM08	KAK1425263.1	Tagetes erecta	13708	916			182	281	100	False	1	0	
A0AAD8KTW4	KAK1429455.1	Tagetes erecta	13708	316			156	231	76	False	1	0	
A0AAD8L4P4	KAK1434503.1	Tagetes erecta	13708	906			15	95	81	True	2	1	
A0AAD8LF64	KAK1441440.1	Tagetes erecta	13708	239			33	114	82	True	8	4	16
A0AAD8LJX4	KAK1440481.1	Tagetes erecta	13708	1089			157	240	84	False	1	0	
A0AAD8LLI1	KAK1171040.1	Acipenser oxyrinchus oxyrinchus	40147	1376	MSH6		93	196	104	False	1	0	
A0AAD8LN04	KAK1441207.1	Tagetes erecta	13708	663			208	289	82	False	1	0	
A0AAD8LNT4	KAK1170309.1	Acipenser oxyrinchus oxyrinchus	40147	966			340	473	134	False	1	0	
A0AAD8M2K0	KAK1358351.1	Heracleum sosnowskyi	360622	389			16	92	77	False	1	0	
A0AAD8MCY3	KAK1368297.1	Heracleum sosnowskyi	360622	509			7	97	91	False	1	0	
A0AAD8MH78	KAK1373231.1	Heracleum sosnowskyi	360622	1313			472	551	80	False	1	0	
A0AAD8MI84	KAK1372948.1	Heracleum sosnowskyi	360622	1391			21	108	88	True	10	3	16
A0AAD8MPX4	KAK1380494.1	Heracleum sosnowskyi	360622	1471			20	109	90	False	1	0	
A0AAD8MR74	KAK1382426.1	Heracleum sosnowskyi	360622	1401			771	854	84	True	3	1	
A0AAD8MVG4	KAK1391065.1	Heracleum sosnowskyi	360622	1046			249	343	95	False	1	0	
A0AAD8MZ82	KAK1390256.1	Heracleum sosnowskyi	360622	1427			21	109	89	True	11	3	16
A0AAD8N5P7	KAK1402555.1	Heracleum sosnowskyi	360622	168			93	168	76	False	1	0	
A0AAD8N9Q5	KAK1407235.1	Tagetes erecta	13708	1137			154	239	86	False	1	0	
A0AAD8NB08	KAK1402542.1	Heracleum sosnowskyi	360622	165			90	165	76	False	1	0	
A0AAD8NJG1	KAK1411167.1	Tagetes erecta	13708	1108			504	586	83	False	1	0	
A0AAD8P3R4	KAK1438045.1	Tagetes erecta	13708	1307			37	108	72	True	13	2	24
A0AAD8QXW6	KAK1610032.1	Lolium multiflorum	4521	1424			21	113	93	True	11	3	16
A0AAD8RGY4	KAK1619078.1	Lolium multiflorum	4521	825			26	123	98	False	1	0	
A0AAD8SWV3	KAK1665091.1	Lolium multiflorum	4521	729			22	97	76	False	1	0	
A0AAD8T6K9	KAK1670340.1	Lolium multiflorum	4521	1248			2	84	83	False	1	0	
A0AAD8TSR0	KAK1692486.1	Lolium multiflorum	4521	446			87	170	84	False	1	0	
A0AAD8TUT4	KAK1692488.1	Lolium multiflorum	4521	499			85	145	61	False	1	0	
A0AAD8VAK5	KAK1597545.1	Lolium multiflorum	4521	1299			1	90	90	False	1	0	
A0AAD8VBM3	KAK1600439.1	Colletotrichum navitas	681940	600			155	263	109	True	5	2	67
A0AAD8VZE0	KAK1629715.1	Lolium multiflorum	4521	830			64	158	95	True	22	4	9
A0AAD8WB12	KAK1649951.1	Lolium multiflorum	4521	1168			26	115	90	False	1	0	
A0AAD8X7Z6	KAK1697562.1	Lolium multiflorum	4521	2288			170	1238	1069	True	10	8	473
A0AAD8XZY1	KAK1737016.1	Skeletonema marinoi	267567	493			193	291	99	True	4	2	16
A0AAD8YUV8	KAK1786899.1	Electrophorus voltai	2609070	1324			1193	1312	120	True	15	3	19
A0AAD8YYF0	KAK1788198.1	Electrophorus voltai	2609070	1006			885	1006	122	True	2	1	
A0AAD8YZT6	KAK1789801.1	Electrophorus voltai	2609070	1515			1389	1508	120	False	1	0	
A0AAD8Z2E3	KAK1791682.1	Electrophorus voltai	2609070	521			5	92	88	True	16	3	19
A0AAD8Z6W8	KAK1793536.1	Electrophorus voltai	2609070	995			353	486	134	False	1	0	
A0AAD8ZFV2	KAK1798306.1	Electrophorus voltai	2609070	757			6	90	85	True	25	4	6
A0AAD8ZL05	KAK1801066.1	Electrophorus voltai	2609070	1301			1170	1287	118	False	1	0	
A0AAD8ZP18	KAK1801638.1	Electrophorus voltai	2609070	1397			302	392	91	False	1	0	
A0AAD8ZUD4	KAK1803645.1	Electrophorus voltai	2609070	119			10	90	81	False	1	0	
A0AAD9BCH8	KAK1880254.1	Dissostichus eleginoides	100907	223			10	96	87	True	6	3	19
A0AAD9BMY8	KAK1885857.1	Dissostichus eleginoides	100907	462			5	92	88	True	15	3	19
A0AAD9BTJ8	KAK1890035.1	Dissostichus eleginoides	100907	197			151	171	21	False	1	0	
A0AAD9BW42	KAK1890351.1	Dissostichus eleginoides	100907	1429			267	345	79	False	1	0	
A0AAD9BWD2	KAK1890456.1	Dissostichus eleginoides	100907	122			9	108	100	False	1	0	
A0AAD9BYG6	KAK1891091.1	Dissostichus eleginoides	100907	221			4	96	93	True	5	3	24
A0AAD9BZS5	KAK1892078.1	Dissostichus eleginoides	100907	1014			379	508	130	False	1	0	
A0AAD9C0R7	KAK1892103.1	Dissostichus eleginoides	100907	507			20	114	95	False	1	0	
A0AAD9CAW9	KAK1897647.1	Dissostichus eleginoides	100907	602			5	88	84	False	1	0	
A0AAD9CBD5	KAK1899260.1	Dissostichus eleginoides	100907	1121			252	342	91	True	21	3	2
A0AAD9CDW7	KAK1897899.1	Dissostichus eleginoides	100907	1570			823	921	99	True	26	4	43
A0AAD9CKX1	KAK1901574.1	Dissostichus eleginoides	100907	1190			1059	1176	118	True	13	3	19
A0AAD9CM42	KAK1902174.1	Dissostichus eleginoides	100907	1137			346	436	91	True	23	3	2
A0AAD9CQW4	KAK1905381.1	Dissostichus eleginoides	100907	604			486	604	119	True	3	1	
A0AAD9CS30	KAK1906883.1	Dissostichus eleginoides	100907	1085			954	1073	120	True	15	3	19
A0AAD9CV23	KAK1922561.1	Papiliotrema laurentii	5418	1168			1033	1150	118	False	1	0	
A0AAD9CX42	KAK1921993.1	Papiliotrema laurentii	5418	430			67	159	93	True	9	4	13
A0AAD9D2L1	KAK1730691.1	Glomerella acutata	27357	619			165	273	109	True	5	2	67
A0AAD9DMK7	KAK1785252.1	Electrophorus voltai	2609070	226			4	96	93	True	6	3	24
A0AAD9DP81	KAK1788088.1	Electrophorus voltai	2609070	1956			158	1468	1311	False	1	0	
A0AAD9DQV7	KAK1789379.1	Electrophorus voltai	2609070	2196			307	1619	1313	True	23	16	35
A0AAD9DSW5	KAK1791554.1	Electrophorus voltai	2609070	1547			296	1122	827	False	1	0	
A0AAD9E059	KAK1799503.1	Electrophorus voltai	2609070	1257			1093	1210	118	True	13	3	19
A0AAD9E296	KAK1801694.1	Electrophorus voltai	2609070	941			189	305	117	False	1	0	
A0AAD9E664	KAK1806476.1	Electrophorus voltai	2609070	616			275	359	85	True	14	3	2
A0AAD9EY65	KAK1885858.1	Dissostichus eleginoides	100907	468			5	92	88	True	16	3	19
A0AAD9F9T7	KAK1894004.1	Dissostichus eleginoides	100907	912			284	417	134	False	1	0	
A0AAD9FDF0	KAK1894590.1	Dissostichus eleginoides	100907	1114			211	964	754	False	1	0	
A0AAD9FG54	KAK1904728.1	Dissostichus eleginoides	100907	1280			621	716	96	False	1	0	
A0AAD9FGW8	KAK1898220.1	Dissostichus eleginoides	100907	1223			1092	1209	118	False	1	0	
A0AAD9G3D4	KAK1931005.1	Phytophthora citrophthora	4793	496			73	161	89	False	1	0	
A0AAD9GYW9	KAK1946813.1	Phytophthora citrophthora	4793	664			14	120	107	False	1	0	
A0AAD9GZ02	KAK1947714.1	Phytophthora citrophthora	4793	892			43	136	94	True	8	3	18
A0AAD9HL48	KAK2030848.1	Colletotrichum zoysiae	1216348	598			158	266	109	True	5	2	67
A0AAD9IPY6	KAK2138704.1	Paralvinella palmiformis	53620	174	Dnmt3		7	78	72	True	5	2	45
A0AAD9J148	KAK2144167.1	Paralvinella palmiformis	53620	78	Dnmt3		8	73	66	False	1	0	
A0AAD9JK57	KAK2154206.1	Ridgeia piscesae	27915	1234			227	929	703	True	18	12	55
A0AAD9JNK9	KAK2155310.1	Paralvinella palmiformis	53620	2484			2359	2452	94	True	6	3	35
A0AAD9K6X9	KAK2165560.1	Paralvinella palmiformis	53620	327			4	90	87	True	7	4	6
A0AAD9K7B5	KAK2165846.1	Ridgeia piscesae	27915	584			1	92	92	True	14	2	23
A0AAD9K7C3	KAK2166249.1	Paralvinella palmiformis	53620	1286			64	184	121	False	1	0	
A0AAD9K929	KAK2167328.1	Paralvinella palmiformis	53620	1502			243	918	676	False	1	0	
A0AAD9KLH8	KAK2143494.1	Ridgeia piscesae	27915	603			495	586	92	True	2	1	
A0AAD9KQZ9	KAK2175230.1	Ridgeia piscesae	27915	1432			1302	1413	112	True	16	3	19
A0AAD9KX94	KAK2179015.1	Ridgeia piscesae	27915	2682			2258	2352	95	False	1	0	
A0AAD9LBX2	KAK1930953.1	Phytophthora citrophthora	4793	375			78	157	80	True	2	1	
A0AAD9MAV1	KAK2069377.1	Phyllachora maydis	1825666	595			152	256	105	False	1	0	
A0AAD9MIG5	KAK2080144.1	Prototheca wickerhamii	3111	186			113	177	65	False	1	0	
A0AAD9MNU4	KAK2138968.1	Paralvinella palmiformis	53620	242			172	237	66	True	6	3	2
A0AAD9MRF9	KAK2143017.1	Paralvinella palmiformis	53620	616			503	593	91	False	1	0	
A0AAD9MTZ7	KAK2145747.1	Paralvinella palmiformis	53620	1281			1149	1260	112	False	1	0	
A0AAD9MVU7	KAK2145736.1	Paralvinella palmiformis	53620	658			195	311	117	False	1	0	
A0AAD9NPH0	KAK2174594.1	Ridgeia piscesae	27915	630			140	262	123	True	12	3	22
A0AAD9NUD0	KAK2181031.1	Ridgeia piscesae	27915	917			5	87	83	True	20	3	19
A0AAD9PBE7	KAK2191535.1	Ridgeia piscesae	27915	1382			325	414	90	False	1	0	
A0AAD9QAS3	KAK2557425.1	Acropora cervicornis	6130	956			251	335	85	False	1	0	
A0AAD9QPI3	KAK2565117.1	Acropora cervicornis	6130	799			282	361	80	True	20	3	15
A0AAD9QZD7	KAK2570266.1	Acropora cervicornis	6130	643			75	155	81	False	1	0	
A0AAD9QZW4	KAK2570432.1	Acropora cervicornis	6130	1400			1286	1380	95	False	1	0	
A0AAD9R2S3	KAK2572092.1	Acropora cervicornis	6130	619			525	612	88	True	2	1	
A0AAD9RLY2	KAK2582187.1	Odynerus spinipes	1348599	2131			1981	2069	89	False	1	0	
A0AAD9RN38	KAK2582186.1	Odynerus spinipes	1348599	2132			1982	2070	89	False	1	0	
A0AAD9RYR8	KAK2588399.1	Odynerus spinipes	1348599	1099			326	419	94	False	1	0	
A0AAD9RYY8	KAK2588190.1	Odynerus spinipes	1348599	1135			368	631	264	True	18	9	12
A0AAD9RZM7	KAK2588881.1	Odynerus spinipes	1348599	1257			336	452	117	True	18	3	44
A0AAD9SM15	KAK2610936.1	Phomopsis amygdali	1214568	607			173	280	108	False	1	0	
A0AAD9TD42	KAK2633862.1	Dipteronia dyeriana	168575	1471			866	948	83	False	1	0	
A0AAD9TGT0	KAK2635711.1	Dipteronia dyeriana	168575	1469			21	110	90	True	11	3	16
A0AAD9TM04	KAK2638527.1	Dipteronia dyeriana	168575	1101			273	377	105	False	1	0	
A0AAD9U2C1	KAK2646060.1	Dipteronia dyeriana	168575	856			65	146	82	True	2	1	
A0AAD9U9F3	KAK2650076.1	Dipteronia dyeriana	168575	1052			251	351	101	True	23	3	52
A0AAD9USC2	KAK2547850.1	Acropora cervicornis	6130	1369			67	158	92	True	39	2	23
A0AAD9V6M1	KAK2562982.1	Acropora cervicornis	6130	552			7	388	382	False	1	0	
A0AAD9VQW8	KAK2583429.1	Odynerus spinipes	1348599	3110			12	83	72	False	1	0	
A0AAD9VU55	KAK2587116.1	Odynerus spinipes	1348599	575			8	88	81	False	1	0	
A0AAD9VUZ7	KAK2587117.1	Odynerus spinipes	1348599	569			8	88	81	False	1	0	
A0AAD9WQW1	KAK2640349.1	Dipteronia dyeriana	168575	1169			176	259	84	True	2	1	
A0AAD9WXN7	KAK2647714.1	Dipteronia dyeriana	168575	1052			397	480	84	False	1	0	
A0AAD9X0U2	KAK2649230.1	Dipteronia dyeriana	168575	1472			25	114	90	True	11	3	16
A0AAD9X8B0	KAK2654308.1	Dipteronia dyeriana	168575	770			21	118	98	True	3	2	46
A0AAD9XEW6	KAK2658113.1	Dipteronia dyeriana	168575	330			157	238	82	True	9	5	16
A0AAD9XF42	KAK2658274.1	Dipteronia dyeriana	168575	783			16	113	98	False	1	0	
A0AAD9XI69	KAK2659899.1	Dipteronia dyeriana	168575	246			39	124	86	False	1	0	
A0AAD9XM14	KAK2661758.1	Dipteronia dyeriana	168575	996			168	250	83	False	1	0	
A0AAD9XQ93	KAK2663754.1	Dipteronia dyeriana	168575	1123			240	323	84	False	1	0	
A0AAD9ZSK3	KAK3189754.1	Dipteronia sinensis	43782	869			91	172	82	True	2	1	
A0AAD9ZSV8	KAK3189755.1	Dipteronia sinensis	43782	879			94	175	82	True	2	1	
A0AAE0A723	KAK3204511.1	Dipteronia sinensis	43782	1059			281	376	96	False	1	0	
A0AAE0ARA0	KAK3222410.1	Dipteronia sinensis	43782	1485			21	110	90	True	12	3	16
A0AAE0B0Q1	KAK3227657.1	Dipteronia sinensis	43782	1109			447	530	84	False	1	0	
A0AAE0B4E0	KAK3229576.1	Dipteronia sinensis	43782	783			16	113	98	False	1	0	
A0AAE0DSU6	KAK3183575.1	Dipteronia sinensis	43782	995			168	250	83	False	1	0	
A0AAE0DWV3	KAK3193863.1	Dipteronia sinensis	43782	624			25	114	90	False	1	0	
A0AAE0DXF6	KAK3194627.1	Dipteronia sinensis	43782	1047			253	353	101	True	23	3	52
