uniprot	embl	organism	tax_id	prot_len	gene	product	tudor_start	tudor_end	tudor_len	has_genomic_exons	n_total_exons	n_exons_in_tudor	break_from_tudor_start
A0ABQ0G228	GAB1311809.1	Madurella fahalii	1157608	885			647	770	124	True	2	1	
A0ABQ0M3M7	GAT56786.1	Mycena chlorophos	658473	937			719	827	109	True	14	1	
A0ABQ1ARW3	GFF86973.1	Aspergillus lentulus	293939	884			650	762	113	True	2	1	
A0ABQ5S6P5	GLI65134.1	Volvox africanus	51714	1039			798	904	107	True	22	3	25
A0ABQ6LDT4	GMG53887.1	Aspergillus oryzae var. brunneus	332754	1361			761	886	126	True	7	1	
A0ABQ6M7Z0	GMI21235.1	Tetraparma gracilis	2962635	644			428	511	84	True	6	2	8
A0ABQ6WQ79	KAE8419269.1	Aspergillus pseudocaelatus	1825620	881			647	772	126	True	2	1	
A0ABQ7CJ47	KAF3551745.1	Brassica cretica	69181	427			302	413	112	False	1	0	
A0ABQ7GVG7	KAF5838612.1	Dunaliella salina	3046	822			647	753	107	True	24	5	14
A0ABQ7ILV8	KAF7927482.1	Botrytis deweyae	2478750	939			707	829	123	True	2	1	
A0ABQ7JC72	KAF8821589.1	Cardiosporidium cionae	476202	736	SND1		517	634	118	True	12	2	61
A0ABQ7JYA0	KAG0287631.1	Linnemannia gamsii	64522	876			640	759	120	True	8	1	
A0ABQ7M4R2	KAG5393774.1	Brassica rapa subsp. trilocularis	1813537	983			741	856	116	True	14	2	56
A0ABQ7MW23	KAG5402900.1	Brassica rapa subsp. trilocularis	1813537	1011			766	881	116	False	1	0	
A0ABQ7NB74	KAG5408155.1	Brassica rapa subsp. trilocularis	1813537	987			743	858	116	False	1	0	
A0ABQ7NPY4	KAG5412206.1	Brassica rapa subsp. trilocularis	1813537	1082			840	955	116	True	17	2	56
A0ABQ7PS45	KAG7295797.1	Plutella xylostella	51655	2328			14	2031	2018	True	11	11	623
A0ABQ7PYC9	KAG7297972.1	Plutella xylostella	51655	1439			900	1018	119	True	27	4	7
A0ABQ7Q987	KAG7301799.1	Plutella xylostella	51655	614			33	146	114	False	1	0	
A0ABQ7QC01	KAG7302758.1	Plutella xylostella	51655	377			216	337	122	False	1	0	
A0ABQ7QC04	KAG7302757.1	Plutella xylostella	51655	359			120	277	158	False	1	0	
A0ABQ7QRG5	KAG7307643.1	Plutella xylostella	51655	590			444	519	76	False	1	0	
A0ABQ7QYC8	KAG7310033.1	Plutella xylostella	51655	1083			106	992	887	True	9	7	17
A0ABQ7QYD0	KAG7310032.1	Plutella xylostella	51655	740			507	624	118	True	15	3	45
A0ABQ7R078	KAG7310702.1	Plutella xylostella	51655	1097			463	1021	559	True	19	11	22
A0ABQ7R522	KAG7312402.1	Plutella xylostella	51655	597			258	360	103	False	1	0	
A0ABQ7R8N9	KAG7313642.1	Plutella xylostella	51655	401			24	160	137	False	1	0	
A0ABQ7R8P8	KAG7313658.1	Plutella xylostella	51655	438			12	115	104	False	1	0	
A0ABQ7R8R3	KAG7313603.1	Plutella xylostella	51655	894			690	770	81	True	14	3	0
A0ABQ7RKD8	KAG7767395.1	Ogataea haglerorum	1937702	843			612	729	118	False	1	0	
A0ABQ7S0Z2	KAG7850839.1	Pichia angusta	870730	843			612	729	118	False	1	0	
A0ABQ7SLT6	KAH0618262.1	Phrynosoma platyrhinos	52577	958			458	575	118	True	16	3	30
A0ABQ7SQM3	KAH0619594.1	Phrynosoma platyrhinos	52577	222			9	119	111	False	1	0	
A0ABQ7SSQ2	KAH0620330.1	Phrynosoma platyrhinos	52577	230			1	83	83	False	1	0	
A0ABQ7SWT1	KAH0621802.1	Phrynosoma platyrhinos	52577	2081			5	2058	2054	False	1	0	
A0ABQ7SXD3	KAH0621947.1	Phrynosoma platyrhinos	52577	2064			14	1849	1836	False	1	0	
A0ABQ7T646	KAH0625128.1	Phrynosoma platyrhinos	52577	635			35	595	561	False	1	0	
A0ABQ7TCB1	KAH0627389.1	Phrynosoma platyrhinos	52577	860			48	97	50	False	1	0	
A0ABQ7TG92	KAH0628472.1	Phrynosoma platyrhinos	52577	619			1	541	541	True	11	10	40
A0ABQ7VFU0	KAH0762930.1	Solanum tuberosum	4113	978			736	851	116	False	1	0	
A0ABQ7VG14	KAH0762931.1	Solanum tuberosum	4113	978			736	851	116	False	1	0	
A0ABQ7X1A3	KAH0849696.1	Brassica napus	3708	1284			1055	1170	116	True	18	2	56
A0ABQ7XCN1	KAH0852942.1	Brassica napus	3708	1288			1059	1174	116	False	1	0	
A0ABQ8ASM3	KAH0895499.1	Brassica napus	3708	981			751	851	101	False	1	0	
A0ABQ8B657	KAH0900198.1	Brassica napus	3708	1327			1085	1200	116	True	17	2	56
A0ABQ8D0J2	KAH0922781.1	Brassica napus	3708	983			741	856	116	True	14	2	56
A0ABQ8DR87	KAH0931223.1	Brassica napus	3708	948			719	819	101	False	1	0	
A0ABQ8FA50	KAH6594733.1	Batrachochytrium salamandrivorans	1357716	1026			739	826	88	False	1	0	
A0ABQ8IP50	KAH7578488.1	Xanthoceras sorbifolium	99658	985			741	856	116	True	16	2	56
A0ABQ8ITS7	KAH9413621.1	Dermatophagoides pteronyssinus	6956	959	AKAP1		780	856	77	True	7	2	52
A0ABQ8IV72	KAH9413955.1	Dermatophagoides pteronyssinus	6956	642	TDRD7_3		445	559	115	True	4	1	
A0ABQ8IZ98	KAH9415618.1	Dermatophagoides pteronyssinus	6956	445			23	392	370	True	4	3	40
A0ABQ8J5W9	KAH9417924.1	Dermatophagoides pteronyssinus	6956	640	TDRD7_2		445	559	115	True	4	1	
A0ABQ8J967	KAH9419124.1	Dermatophagoides pteronyssinus	6956	897	SND1		685	768	84	True	4	1	
A0ABQ8JLB1	KAH9423210.1	Dermatophagoides pteronyssinus	6956	310	TDRD7_1		125	256	132	True	2	2	121
A0ABQ8KGY0	KAH9837098.1	Rhodofomes roseus	34475	243			78	129	52	False	1	0	
A0ABQ8LIB2	KAI2650425.1	Labeo rohita	84645	871			470	586	117	False	1	0	
A0ABQ8LN71	KAI2652119.1	Labeo rohita	84645	2000			6	1571	1566	True	12	1	
A0ABQ8LNH5	KAI2652217.1	Labeo rohita	84645	1846			25	1708	1684	True	2	1	
A0ABQ8LWS6	KAI2654118.1	Labeo rohita	84645	1876			6	1598	1593	False	1	0	
A0ABQ8M0C0	KAI2656342.1	Labeo rohita	84645	815			692	768	77	False	1	0	
A0ABQ8M626	KAI2658344.1	Labeo rohita	84645	896			345	439	95	True	13	3	21
A0ABQ8M656	KAI2658382.1	Labeo rohita	84645	1204			170	985	816	True	25	16	59
A0ABQ8MCT4	KAI2660677.1	Labeo rohita	84645	1422			368	1422	1055	True	34	23	48
A0ABQ8MIB0	KAI2662385.1	Labeo rohita	84645	1178			598	1100	503	True	21	9	50
A0ABQ8N0U5	KAI2668706.1	Labeo rohita	84645	1416			868	1336	469	False	1	0	
A0ABQ8NAZ8	KAI6294094.1	Pyricularia grisea	148305	894			648	772	125	False	1	0	
A0ABQ8PIQ1	KAJ1990031.1	Coemansia umbellata	1424467	913			682	799	118	False	1	0	
A0ABQ8QQN3	KAJ4000999.1	Lentinula boryana	40481	236			72	126	55	True	2	1	
A0ABQ8QUF2	KAJ4002149.1	Lentinula boryana	40481	903			686	793	108	True	20	3	8
A0ABQ8RQN5	KAJ4140252.1	Fusarium equiseti	61235	885			646	769	124	False	1	0	
A0ABQ8S813	KAJ4430151.1	Periplaneta americana	6978	386			74	363	290	True	6	5	22
A0ABQ8SDU9	KAJ4432266.1	Periplaneta americana	6978	1669			312	1604	1293	True	31	24	45
A0ABQ8SJI2	KAJ4433877.1	Periplaneta americana	6978	856			599	731	133	True	13	3	41
A0ABQ8SJZ2	KAJ4434470.1	Periplaneta americana	6978	826			681	751	71	True	5	2	0
A0ABQ8SQ13	KAJ4435831.1	Periplaneta americana	6978	1205			907	1030	124	False	1	0	
A0ABQ8TB13	KAJ4443030.1	Periplaneta americana	6978	1146			112	1069	958	False	1	0	
A0ABQ8VFL8	KAJ4484059.1	Lentinula lateritia	40482	236			72	126	55	True	2	1	
A0ABQ8VQ91	KAJ4498086.1	Lentinula lateritia	40482	921			704	811	108	False	1	0	
A0ABQ8WJW5	KAJ5270352.1	Penicillium chrysogenum	5076	887			653	777	125	False	1	0	
A0ABQ8XM71	KAJ6233117.1	Anaeramoeba flamelloides	1746091	846			597	712	116	True	3	1	
A0ABQ8Z941	KAJ6253227.1	Anaeramoeba flamelloides	1746091	970			725	840	116	False	1	0	
A0ABQ8ZB71	KAJ6254115.1	Anaeramoeba flamelloides	1746091	969			724	833	110	False	1	0	
A0ABQ9CNZ3	KAJ7406447.1	Willisornis vidua	1566151	776			636	708	73	True	8	3	1
A0ABQ9CPC7	KAJ7406683.1	Willisornis vidua	1566151	1262	TDRD12		341	1118	778	True	25	18	4
A0ABQ9CXP2	KAJ7408175.1	Willisornis vidua	1566151	793	TDRD3		645	697	53	True	13	2	15
A0ABQ9D209	KAJ7410270.1	Willisornis vidua	1566151	1516			138	590	453	True	27	10	0
A0ABQ9D9Z9	KAJ7416323.1	Willisornis vidua	1566151	2297	TDRD6		11	1642	1632	True	6	2	586
A0ABQ9DPN5	KAJ7423158.1	Willisornis vidua	1566151	856	TDRD7		295	778	484	True	12	7	33
A0ABQ9E082	KAJ8298883.1	Tegillarca granosa	220873	339			208	301	94	False	1	0	
A0ABQ9EH84	KAJ8304642.1	Tegillarca granosa	220873	658			560	597	38	False	1	0	
A0ABQ9EH85	KAJ8304644.1	Tegillarca granosa	220873	1475			1353	1418	66	False	1	0	
A0ABQ9EMQ6	KAJ8306559.1	Tegillarca granosa	220873	254			73	192	120	True	1	0	
A0ABQ9EMU3	KAJ8306563.1	Tegillarca granosa	220873	1723			20	1701	1682	False	1	0	
A0ABQ9EMY2	KAJ8306564.1	Tegillarca granosa	220873	871			1	332	332	False	1	0	
A0ABQ9EN09	KAJ8306560.1	Tegillarca granosa	220873	1882			6	1859	1854	True	4	4	731
A0ABQ9ENB4	KAJ8306757.1	Tegillarca granosa	220873	550			368	471	104	True	7	4	16
A0ABQ9EVD1	KAJ8309140.1	Tegillarca granosa	220873	1071			512	633	122	False	1	0	
A0ABQ9F050	KAJ8309252.1	Tegillarca granosa	220873	1383			344	1254	911	True	20	10	20
A0ABQ9FDG2	KAJ8315336.1	Tegillarca granosa	220873	557			472	538	67	True	15	3	41
A0ABQ9FIK0	KAJ8317099.1	Tegillarca granosa	220873	1818			619	1651	1033	False	1	0	
A0ABQ9FL37	KAJ8317327.1	Tegillarca granosa	220873	1184			22	150	129	True	19	4	17
A0ABQ9FS58	KAJ8319001.1	Tegillarca granosa	220873	1115			174	248	75	True	25	3	22
A0ABQ9G1H2	KAJ8321823.1	Tegillarca granosa	220873	1173			358	1094	737	True	24	13	32
A0ABQ9G8V8	KAJ8868851.1	Dryococelus australis	614101	654			390	654	265	False	1	0	
A0ABQ9HX84	KAJ8888974.1	Dryococelus australis	614101	1045			269	975	707	False	1	0	
A0ABQ9IP59	KAJ8898499.1	Dryococelus australis	614101	562			374	481	108	False	1	0	
A0ABQ9IQ45	KAJ8948775.1	Molorchus minor	1323400	644			439	520	82	True	11	3	29
A0ABQ9IY42	KAJ8968977.1	Molorchus minor	1323400	1150			149	971	823	True	17	9	320
A0ABQ9J4V5	KAJ8973120.1	Molorchus minor	1323400	1037			919	1030	112	True	18	4	17
A0ABQ9J629	KAJ8972982.1	Molorchus minor	1323400	818			121	471	351	True	11	3	108
A0ABQ9J6D1	KAJ8973190.1	Molorchus minor	1323400	122			21	87	67	True	4	4	7
A0ABQ9JC80	KAJ8975769.1	Molorchus minor	1323400	266			88	205	118	True	6	3	25
A0ABQ9JDZ6	KAJ8975770.1	Molorchus minor	1323400	250			5	242	238	True	6	6	9
A0ABQ9JG54	KAJ8976598.1	Molorchus minor	1323400	291			32	166	135	True	2	2	120
A0ABQ9JPQ2	KAJ8979978.1	Molorchus minor	1323400	681			184	620	437	True	13	8	38
A0ABQ9JXM7	KAJ8983118.1	Molorchus minor	1323400	805			390	480	91	True	14	2	45
A0ABQ9JYE8	KAJ8983119.1	Molorchus minor	1323400	134			5	90	86	True	4	4	40
A0ABQ9JZA5	KAJ8983202.1	Molorchus minor	1323400	976			186	298	113	True	10	3	27
A0ABQ9LBG7	KAJ9163980.1	Hevea brasiliensis	3981	989			745	860	116	False	1	0	
A0ABQ9NV39	KAJ9666272.1	Coniosporium apollinis	61459	882			650	772	123	False	1	0	
A0ABQ9PR33	KAK0373961.1	Colletotrichum limetticola	1209924	886			647	770	124	False	1	0	
A0ABQ9R307	KAK1492962.1	Colletotrichum tamarilloi	1209934	886			647	770	124	False	1	0	
A0ABQ9SEA5	KAK1533403.1	Colletotrichum paranaense	1914294	886			647	770	124	False	1	0	
A0ABQ9TI00	KAK2084356.1	Saguinus oedipus	9490	293	TDRD10		53	191	139	True	6	3	42
A0ABQ9TJK9	KAK2084846.1	Saguinus oedipus	9490	206	TDRD5_1		1	92	92	True	4	3	4
A0ABQ9TTN0	KAK2088144.1	Saguinus oedipus	9490	133	TDRD12		1	110	110	True	4	4	22
A0ABQ9U4S7	KAK2092068.1	Saguinus oedipus	9490	2046	TDRD15		14	1853	1840	False	1	0	
A0ABQ9UPP2	KAK2099027.1	Saguinus oedipus	9490	835	TDRD1		249	669	421	True	19	9	59
A0ABQ9VWP6	KAK2113810.1	Saguinus oedipus	9490	2047	TDRD6		6	1615	1610	True	5	2	476
A0ABQ9ZAS4	KAK4009998.1	Daphnia magna	35525	1207			80	196	117	True	10	1	
A0ABQ9ZF09	KAK4011527.1	Daphnia magna	35525	706			29	610	582	False	1	0	
A0ABQ9ZF93	KAK4011607.1	Daphnia magna	35525	2557			8	2436	2429	False	1	0	
A0ABQ9ZFG4	KAK4011676.1	Daphnia magna	35525	1996			4	1914	1911	False	1	0	
A0ABQ9ZFG8	KAK4011675.1	Daphnia magna	35525	2003			4	1914	1911	False	1	0	
A0ABQ9ZG51	KAK4011530.1	Daphnia magna	35525	1702			22	1641	1620	False	1	0	
A0ABQ9ZGJ8	KAK4012051.1	Daphnia magna	35525	1090			120	1010	891	True	8	7	53
A0ABQ9ZIW4	KAK4012369.1	Daphnia magna	35525	1563			853	1219	367	True	16	4	80
A0ABQ9ZP62	KAK4014717.1	Daphnia magna	35525	913			703	779	77	False	1	0	
A0ABQ9ZUR0	KAK4016619.1	Daphnia magna	35525	1506			436	1421	986	False	1	0	
A0ABQ9ZVF6	KAK4016895.1	Daphnia magna	35525	432			230	357	128	False	1	0	
A0ABQ9ZZ54	KAK4018116.1	Daphnia magna	35525	496			309	424	116	True	5	1	
A0ABR0A0F8	KAK4018612.1	Daphnia magna	35525	1104			505	1037	533	False	1	0	
A0ABR0A8B4	KAK4021219.1	Daphnia magna	35525	995			648	754	107	False	1	0	
A0ABR0AA36	KAK4021992.1	Daphnia magna	35525	1406			492	1352	861	True	7	2	772
A0ABR0AFR0	KAK4023960.1	Daphnia magna	35525	197			11	70	60	True	3	1	
A0ABR0AFX5	KAK4023963.1	Daphnia magna	35525	197			11	70	60	False	1	0	
A0ABR0AMR7	KAK4026384.1	Daphnia magna	35525	1363			421	1308	888	False	1	0	
A0ABR0ANI3	KAK4026685.1	Daphnia magna	35525	1435			944	1072	129	True	16	1	
A0ABR0APL8	KAK4027034.1	Daphnia magna	35525	776			265	705	441	False	1	0	
A0ABR0AVA8	KAK4029058.1	Daphnia magna	35525	1016			502	962	461	True	7	2	370
A0ABR0DAZ2	KAK4486224.1	Penstemon davidsonii	160366	1874			1675	1746	72	False	1	0	
A0ABR0ENA9	KAK4502957.1	Zasmidium cellare	395010	884			665	779	115	False	1	0	
A0ABR0G0P7	KAK4649271.1	Podospora bellae-mahoneyi	2093777	883			646	768	123	True	2	1	
A0ABR0GWX6	KAK4660255.1	Podospora pseudocomata	2093779	883			646	768	123	True	2	1	
A0ABR0IQ67	KAK4682585.1	Podospora pseudoanserina	2609844	883			646	768	123	True	2	1	
A0ABR0JLP3	KAK5066876.1	Exophiala sideris	1016849	877			644	767	124	True	2	1	
A0ABR0KIQ9	KAK5097712.1	Lithohypha guttulata	1690604	876			642	767	126	True	2	1	
A0ABR0KQZ5	KAK5110505.1	Cryomyces antarcticus	329879	338			106	229	124	False	1	0	
A0ABR0LHB2	KAK5147925.1	Rachicladosporium monterosium	1507873	895			679	784	106	False	1	0	
A0ABR0MTJ0	KAK5777268.1	Gossypium arboreum	29729	994			748	863	116	False	1	0	
A0ABR0MZX6	KAK5782969.1	Gossypium arboreum	29729	997			747	862	116	False	1	0	
A0ABR0R5U5	KAK5846544.1	Gossypium arboreum	29729	997			749	864	116	True	16	2	56
A0ABR0SGX3	KAK5991067.1	Cladobotryum mycophilum	491253	885			647	770	124	False	1	0	
A0ABR0UYS6	KAK6127910.1	Rehmannia glutinosa	99300	985			742	857	116	False	1	0	
A0ABR0X3F7	KAK6153813.1	Rehmannia glutinosa	99300	1000			757	872	116	True	17	2	56
A0ABR0X3R4	KAK6153851.1	Rehmannia glutinosa	99300	730			477	602	126	True	12	3	76
A0ABR0Y332	KAK6467066.1	Huso huso	61971	1217			331	424	94	False	1	0	
A0ABR0YLE9	KAK6473249.1	Huso huso	61971	977			832	908	77	False	1	0	
A0ABR0YT32	KAK6475596.1	Huso huso	61971	978			833	909	77	True	10	3	5
A0ABR0Z5V8	KAK6480218.1	Huso huso	61971	655			416	549	134	False	1	0	
A0ABR0ZCH2	KAK6482501.1	Huso huso	61971	917			710	792	83	False	1	0	
A0ABR0ZKN2	KAK6485370.1	Huso huso	61971	1536			409	1496	1088	False	1	0	
A0ABR0ZQT3	KAK6487176.1	Huso huso	61971	753			658	710	53	False	1	0	
A0ABR0ZUK7	KAK6488505.1	Huso huso	61971	2152			6	1638	1633	False	1	0	
A0ABR1A0C3	KAK6490060.1	Huso huso	61971	1876			6	1605	1600	False	1	0	
A0ABR1A281	KAK6491188.1	Huso huso	61971	285			56	129	74	True	8	3	22
A0ABR1A8D0	KAK6493353.1	Huso huso	61971	1081			491	1003	513	False	1	0	
A0ABR1AA32	KAK6493947.1	Huso huso	61971	1039			449	961	513	True	16	9	52
A0ABR1ADB9	KAK6617004.1	Polyplax serrata	468196	367			265	359	95	False	1	0	
A0ABR1AEQ7	KAK6617976.1	Polyplax serrata	468196	748			694	744	51	False	1	0	
A0ABR1AFE4	KAK6618210.1	Polyplax serrata	468196	1157			562	1084	523	False	1	0	
A0ABR1AFN1	KAK6618311.1	Polyplax serrata	468196	692			182	617	436	False	1	0	
A0ABR1AHW6	KAK6619935.1	Polyplax serrata	468196	1608			5	1225	1221	False	1	0	
A0ABR1AJN1	KAK6621481.1	Polyplax serrata	468196	885			183	833	651	True	15	10	49
A0ABR1AR41	KAK6626429.1	Polyplax serrata	468196	455			54	424	371	True	9	7	21
A0ABR1AR62	KAK6626428.1	Polyplax serrata	468196	594			221	494	274	True	11	6	40
A0ABR1AU75	KAK6627276.1	Polyplax serrata	468196	918			717	797	81	True	14	2	28
A0ABR1AWH7	KAK6630283.1	Polyplax serrata	468196	656			301	599	299	True	13	6	15
A0ABR1AXL7	KAK6630917.1	Polyplax serrata	468196	2038			31	1934	1904	True	17	16	320
A0ABR1BA13	KAK6637905.1	Polyplax serrata	468196	641			442	517	76	True	7	2	5
A0ABR1BE99	KAK6641760.1	Polyplax serrata	468196	657			126	251	126	True	10	2	34
A0ABR1BYX2	KAK6731522.1	Necator americanus	51031	871			675	791	117	False	1	0	
A0ABR1BZP5	KAK6731797.1	Necator americanus	51031	457			150	267	118	True	13	4	0
A0ABR1C0G0	KAK6731521.1	Necator americanus	51031	869			673	789	117	False	1	0	
A0ABR1C2C2	KAK6731798.1	Necator americanus	51031	531			94	211	118	True	15	4	0
A0ABR1C9Z1	KAK6734498.1	Necator americanus	51031	979			778	860	83	True	21	3	28
A0ABR1CIN9	KAK6738134.1	Necator americanus	51031	312			157	268	112	True	8	4	17
A0ABR1CL11	KAK6738135.1	Necator americanus	51031	307			152	263	112	True	8	4	17
A0ABR1CSU6	KAK6741399.1	Necator americanus	51031	253			22	107	86	True	9	4	17
A0ABR1CT37	KAK6741493.1	Necator americanus	51031	618			449	524	76	True	16	3	5
A0ABR1CVM1	KAK6741495.1	Necator americanus	51031	462			293	368	76	True	9	3	5
A0ABR1CYH9	KAK6743349.1	Necator americanus	51031	525			157	512	356	True	12	8	48
A0ABR1D079	KAK6743348.1	Necator americanus	51031	554			186	541	356	True	13	8	48
A0ABR1D1R2	KAK6743351.1	Necator americanus	51031	459			99	452	354	True	12	8	48
A0ABR1DAI1	KAK6747501.1	Necator americanus	51031	678			49	529	481	True	17	13	27
A0ABR1DAI2	KAK6747502.1	Necator americanus	51031	593			49	508	460	True	14	12	27
A0ABR1DTC5	KAK6753674.1	Necator americanus	51031	502			67	142	76	True	15	4	9
A0ABR1DYP3	KAK6755554.1	Necator americanus	51031	390			158	276	119	True	11	4	3
A0ABR1DZ27	KAK6755553.1	Necator americanus	51031	392			158	276	119	True	11	4	3
A0ABR1HF14	KAK7419510.1	Neonectria punicea	979145	883			645	768	124	False	1	0	
A0ABR1HXN8	KAK7425811.1	Neonectria magnoliae	2732573	883			645	768	124	False	1	0	
A0ABR1JTV3	KAK7463648.1	Marasmiellus scandens	2682957	239			76	127	52	False	1	0	
A0ABR1K6F6	KAK7472782.1	Marasmiellus scandens	2682957	898			679	788	110	True	17	3	8
A0ABR1KJ57	KAK7515747.1	Phyllosticta citriasiana	595635	881			650	771	122	True	3	1	
A0ABR1L9B1	KAK7530430.1	Phyllosticta citricarpa	55181	881			650	771	122	True	3	1	
A0ABR1LPY9	KAK7537239.1	Phyllosticta citribraziliensis	989973	881			650	771	122	False	1	0	
A0ABR1MUW4	KAK7606238.1	Phyllosticta paracitricarpa	2016321	881			650	771	122	True	3	2	62
A0ABR1PFR8	KAK7735723.1	Diaporthe eres	83184	879			643	766	124	False	1	0	
A0ABR1PVB9	KAK7940977.1	Apiospora aurea	335848	873			635	758	124	True	2	1	
A0ABR1WG07	KAK8082388.1	Apiospora saccharicola	335842	886			647	765	119	False	1	0	
A0ABR1X054	KAK8088771.1	Apiospora hydei	1337664	860			622	745	124	True	2	1	
A0ABR1XIS6	KAK8156028.1	Phyllosticta citrichinensis	1130410	983			672	793	122	False	1	0	
A0ABR1YHW2	KAK8230492.1	Phyllosticta capitalensis	121624	879			649	770	122	False	1	0	
A0ABR2DFN5	KAK8537748.1	Hibiscus sabdariffa	183260	967			721	836	116	False	1	0	
A0ABR2FU64	KAK8587518.1	Hibiscus sabdariffa	183260	997			747	862	116	False	1	0	
A0ABR2IY03	KAK8870399.1	Tritrichomonas musculus	1915356	740			539	643	105	False	1	0	
A0ABR2K3Y8	KAK8885197.1	Tritrichomonas musculus	1915356	821			646	719	74	False	1	0	
A0ABR2KTI9	KAK8835151.1	Tritrichomonas musculus	1915356	855			636	742	107	False	1	0	
A0ABR2NPT1	KAK8978176.1	Hibiscus sabdariffa	183260	999			749	864	116	False	1	0	
A0ABR2S8B5	KAK9021187.1	Hibiscus sabdariffa	183260	996			750	865	116	True	16	2	56
A0ABR2TBJ7	KAK9034597.1	Hibiscus sabdariffa	183260	964			718	833	116	False	1	0	
A0ABR2TGL9	KAK9036367.1	Hibiscus sabdariffa	183260	1001			751	866	116	True	19	2	56
A0ABR2TSI9	KAK9040133.1	Hibiscus sabdariffa	183260	1025			775	890	116	False	1	0	
A0ABR2V9H0	KAK9423565.1	Seiridium unicorne	138068	882			647	769	123	False	1	0	
A0ABR2XZI3	KAK9779105.1	Seiridium cardinale	138064	882			647	769	123	False	1	0	
A0ABR3AFY1	KAL0072455.1	Marasmius tenuissimus	585030	906			684	794	111	False	1	0	
A0ABR3BDY9	KAL0096773.1	Phycomyces blakesleeanus	4837	893			668	783	116	False	1	0	
A0ABR3BTU6	KAL0250362.1	Cryptococcus tetragattii IND107	1296105	945			711	833	123	True	18	2	44
A0ABR3CZ25	KAL0465327.1	Neurospora intermedia	5142	880			645	767	123	True	2	1	
A0ABR3E166	KAL0497160.1	Leishmania shawi	5680	933			730	830	101	False	1	0	
A0ABR3ESC5	KAL0565818.1	Marasmius crinis-equi	585013	914			693	803	111	True	20	3	48
A0ABR3GNC6	KAL0637409.1	Discina gigas	1032678	877			644	747	104	False	1	0	
A0ABR3H356	KAL0859235.1	Loxostege sticticalis	481309	1796			1014	1377	364	True	3	1	
A0ABR3HGC9	KAL0869477.1	Loxostege sticticalis	481309	1010			392	510	119	False	1	0	
A0ABR3HKN3	KAL0870981.1	Loxostege sticticalis	481309	603			247	349	103	True	12	4	26
A0ABR3HKP6	KAL0870980.1	Loxostege sticticalis	481309	616			260	362	103	True	12	4	26
A0ABR3HN01	KAL0871722.1	Loxostege sticticalis	481309	2539			14	2194	2181	False	1	0	
A0ABR3HN13	KAL0871721.1	Loxostege sticticalis	481309	2585			14	2240	2227	False	1	0	
A0ABR3HYL3	KAL0881639.1	Loxostege sticticalis	481309	1727			526	1658	1133	True	22	11	45
A0ABR3HYM7	KAL0881640.1	Loxostege sticticalis	481309	1736			535	1667	1133	True	23	11	45
A0ABR3ICF1	KAL0893937.1	Loxostege sticticalis	481309	605			459	534	76	False	1	0	
A0ABR3ICG2	KAL0893939.1	Loxostege sticticalis	481309	603			457	532	76	False	1	0	
A0ABR3JLX7	KAL0956527.1	Hohenbuehelia grisea	104357	860			640	749	110	False	1	0	
A0ABR3K1W3	KAL1226824.1	Trichinella spiralis	6334	246			40	154	115	False	1	0	
A0ABR3K4E3	KAL1226828.1	Trichinella spiralis	6334	246			40	154	115	False	1	0	
A0ABR3K9F7	KAL1232825.1	Trichinella spiralis	6334	358			213	252	40	True	10	3	20
A0ABR3KDM1	KAL1234418.1	Trichinella spiralis	6334	342			179	258	80	False	1	0	
A0ABR3KP18	KAL1242419.1	Trichinella spiralis	6334	610			447	526	80	True	14	2	2
A0ABR3KPL2	KAL1242522.1	Trichinella spiralis	6334	258			51	160	110	False	1	0	
A0ABR3KQ57	KAL1241520.1	Trichinella spiralis	6334	513			85	219	135	True	14	4	30
A0ABR3KZK6	KAL1245156.1	Trichinella spiralis	6334	185			71	152	82	True	4	2	44
A0ABR3KZP7	KAL1246156.1	Trichinella spiralis	6334	441			243	364	122	True	7	2	44
A0ABR3L066	KAL1246157.1	Trichinella spiralis	6334	445			247	368	122	True	7	2	44
A0ABR3L8M8	KAL1247878.1	Cirrhinus molitorella	172907	1172			35	1067	1033	True	28	25	1
A0ABR3LIR4	KAL1251388.1	Cirrhinus molitorella	172907	901			471	587	117	False	1	0	
A0ABR3LLY5	KAL1253896.1	Cirrhinus molitorella	172907	2112			6	1571	1566	True	15	1	
A0ABR3LX71	KAL1257477.1	Cirrhinus molitorella	172907	1827			6	1610	1605	False	1	0	
A0ABR3M220	KAL1259172.1	Cirrhinus molitorella	172907	1004			46	119	74	True	23	3	22
A0ABR3MBI8	KAL1261299.1	Cirrhinus molitorella	172907	191			7	103	97	True	5	3	27
A0ABR3MCJ6	KAL1262834.1	Cirrhinus molitorella	172907	1344			864	965	102	False	1	0	
A0ABR3MJ28	KAL1264610.1	Cirrhinus molitorella	172907	898			353	447	95	False	1	0	
A0ABR3MKH3	KAL1264528.1	Cirrhinus molitorella	172907	1900			181	997	817	False	1	0	
A0ABR3ML86	KAL1265389.1	Cirrhinus molitorella	172907	821			726	778	53	False	1	0	
A0ABR3MNZ8	KAL1266368.1	Cirrhinus molitorella	172907	621			478	554	77	False	1	0	
A0ABR3MT26	KAL1267800.1	Cirrhinus molitorella	172907	1402			301	1387	1087	False	1	0	
